id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L04-012,Extra/Extracted,೧ Sell by MILK Listen More Look and think.׮1 Script 4.3 Listen and complete.,೧ Sell by MILK 자세히 보기 ׮1 스크립트 4.3 듣고 완성하세요.,,비교급,Comparative,중,72,೧ Sell by MILK Listen More Look | and think.׮1 Script 4.3 Listen and complete.,೧ Sell by MILK 자세히 | 보기 ׮1 스크립트 4.3 듣고 완성하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-013,Extra/Extracted,"׮ I forgot my , so I can’t read the date.",׮ 을 잊어버려서 날짜를 읽을 수 없습니다.,,조동사,Modal + V,중,72,"׮ I forgot my , | so I can’t read the date.",׮ 을 잊어버려서 | 날짜를 읽을 수 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-014,Extra/Extracted,The fruit is rich in vitamin C.,과일에는 비타민C가 풍부하다.,,일반 문장,-,중,72,The fruit is | rich in vitamin C.,과일에는 | 비타민C가 풍부하다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-015,Extra/Extracted,Do you want me to get you some water?,물 좀 갖다 드릴까요?,,to부정사 / 비교급,to + V / Comparative,중,71,Do you want me | to get you some water?,물 좀 | 갖다 드릴까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-016,Extra/Extracted,Script 4.4 All Ears Can You Help Me with This Milk?,스크립트 4.4 이 우유 좀 도와주실 수 있나요?,,조동사,Modal + V,중,72,Script 4.4 All Ears Can | You Help Me with This Milk?,스크립트 4.4 이 우유 | 좀 도와주실 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-017,Extra/Extracted,"׮2 I'm sorry, but w e don't have one near here.",׮2 죄송하지만 이 근처에는 그런 곳이 없습니다.,,사역동사,make/have/let + O + V,중,73,"׮2 I'm sorry, but w | e don't have one near here.",׮2 죄송하지만 이 | 근처에는 그런 곳이 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-018,Extra/Extracted,I wonder if there's a bank around here.,이 근처에 은행이 있는지 궁금해요.,,조건의 접속사 / 비교급,If/Unless + S + V / Comparative,중,73,I wonder if there's | a bank around here.,이 근처에 | 은행이 있는지 궁금해요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-019,Extra/Extracted,I Wonder If There’s a Bank Get ready.п೧ 4QFBLCommunicate: A My cow is sick.,은행이 있는지 궁금합니다. 준비하세요.п೧ 4QFBLCommunicate: A 소가 아프네요.,,조건의 접속사 / 비교급,If/Unless + S + V / Comparative,중,73,I Wonder If There’s a Bank Get | ready.п೧ 4QFBLCommunicate: A My cow is sick.,은행이 있는지 궁금합니다. 준비하세요.п೧ | 4QFBLCommunicate: A 소가 아프네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-020,Extra/Extracted,I wonder if you can visit my farm now.,지금 제 농장을 방문해 주실 수 있는지 궁금합니다.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,73,I wonder if you | can visit my farm now.,지금 제 농장을 방문해 | 주실 수 있는지 궁금합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-021,Extra/Extracted,I can go and see your cow.,나는 가서 당신의 소를 볼 수 있습니다.,,조동사 / 지각동사,Modal + V / see/hear + O + V(ing),중,73,I can go | and see your cow.,나는 가서 당신의 | 소를 볼 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-022,Extra/Extracted,A I wonder if I can make an appointment with him at eleven.,A 11시에 그 사람과 약속을 잡을 수 있을지 궁금해요.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,73,A I wonder if I can | make an appointment with him at eleven.,A 11시에 그 사람과 | 약속을 잡을 수 있을지 궁금해요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-023,Extra/Extracted,You can see him anytime after seven.,7시 이후에는 언제든지 그를 볼 수 있어요.,,시간의 접속사 / 조동사,When/While + S + V / Modal + V,중,73,You can see | him anytime after seven.,7시 이후에는 언제든지 | 그를 볼 수 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-024,Extra/Extracted,"׮2 A Do you want me to give you something to drink, Jake?","׮2 A 제이크, 마실 것 좀 드릴까요?",,to부정사 / 현재분사/동명사,to + V / V-ing,중,71,"׮2 A Do you want me | to give you something to drink, Jake?","׮2 A 제이크, | 마실 것 좀 드릴까요?",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-025,Extra/Extracted,I’d love a milkshake.,나는 밀크셰이크를 좋아합니다.,,일반 문장,-,중,74,I’d love | a milkshake.,나는 | 밀크셰이크를 좋아합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-026,Extra/Extracted,A Do you want me to get some tourist information?,A 관광 정보 좀 얻을까요?,,to부정사,to + V,중,71,A Do you want me | to get some tourist information?,A 관광 | 정보 좀 얻을까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-027,Extra/Extracted,"B Thanks, but I got enough information at the station.",B 고마워요. 그런데 역에서 충분한 정보를 얻었어요.,,일반 문장,-,중,74,"B Thanks, but I got | enough information at the station.",B 고마워요. 그런데 | 역에서 충분한 정보를 얻었어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-028,Extra/Extracted,Do You Want Me to Play Baduk with You?,나랑 바둑 쳐줄래?,,to부정사,to + V,중,71,Do You Want Me | to Play Baduk with You?,나랑 | 바둑 쳐줄래?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-029,Extra/Extracted,"What's wrong, Grandpa?","무슨 일이에요, 할아버지?",,의문사 구문,Wh-word,중,74,"What's | wrong, Grandpa?","무슨 | 일이에요, 할아버지?",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-030,Extra/Extracted,visit museums / markets travel by bus / train :PVS0XO Talk and  find.׮Step How do you want to travel?,박물관/시장 방문 버스/기차로 여행 :PVS 0XO 이야기하고 찾으세요. ׮Step 어떻게 여행하고 싶으신가요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,75,visit museums / markets travel by bus / train :PVS0XO | Talk and  find.׮Step How do you want to travel?,박물관/시장 방문 버스/기차로 여행 :PVS 0XO | 이야기하고 찾으세요. ׮Step 어떻게 여행하고 싶으신가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-031,Extra/Extracted,I wonder if you want to travel with friends or family.,친구나 가족과 함께 여행하고 싶은지 궁금합니다.,,조건의 접속사 / to부정사,If/Unless + S + V / to + V,중,75,I wonder if you want | to travel with friends or family.,친구나 가족과 함께 | 여행하고 싶은지 궁금합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-032,Extra/Extracted,"Well, I want to travel with my friends.","글쎄요, 저는 친구들과 여행을 가고 싶어요.",,to부정사,to + V,중,75,"Well, I want to | travel with my friends.","글쎄요, 저는 친구들과 | 여행을 가고 싶어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-033,Extra/Extracted,Do you want to visit museums or markets?,박물관이나 시장을 방문하고 싶나요?,,to부정사,to + V,중,75,Do you want to | visit museums or markets?,박물관이나 시장을 | 방문하고 싶나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-034,Extra/Extracted,I want to visit museums.,나는 박물관을 방문하고 싶다.,,to부정사,to + V,중,75,I want | to visit museums.,나는 박물관을 | 방문하고 싶다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-035,Extra/Extracted,It’s a great way to learn about the local culture.,현지 문화를 배울 수 있는 좋은 방법입니다.,,to부정사,to + V,중,75,It’s a great way to | learn about the local culture.,현지 문화를 배울 | 수 있는 좋은 방법입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-036,Extra/Extracted,"Present and share.׮ Step When it comes to traveling, unji and I have some things in common.",발표하고 공유하세요 ׮ Step 여행에 있어서 저와 운지는 공통점이 있습니다.,,시간의 접속사 / to부정사,When/While + S + V / to + V,중,75,"Present and share.׮ Step When it comes to | traveling, unji and I have some things in common.",발표하고 공유하세요 ׮ Step 여행에 | 있어서 저와 운지는 공통점이 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-037,Extra/Extracted,"First, we want to travel with friends.","첫째, 친구들과 여행을 가고 싶습니다.",,to부정사,to + V,중,75,"First, we want | to travel with friends.","첫째, 친구들과 | 여행을 가고 싶습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-038,Extra/Extracted,We‛re different in some ways.,우리는 어떤 면에서는 다릅니다.,,일반 문장,-,중,75,We‛re different | in some ways.,우리는 어떤 | 면에서는 다릅니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-039,Extra/Extracted,"unji likes to go to museums, but I ....",운지는 박물관 가는 걸 좋아하는데 나는....,,to부정사,to + V,중,75,"unji likes to go | to museums, but I ....",운지는 박물관 가는 | 걸 좋아하는데 나는....,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-040,Extra/Extracted,We have two local newspapers in our town.,우리 마을에는 두 개의 지역 신문이 있습니다.,,사역동사,make/have/let + O + V,중,76,We have two local | newspapers in our town.,우리 마을에는 두 | 개의 지역 신문이 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-041,Extra/Extracted,The museum is always crowded with tourists.,박물관은 항상 관광객들로 붐빈다.,,일반 문장,-,중,76,The museum is | always crowded with tourists.,박물관은 항상 | 관광객들로 붐빈다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-042,Extra/Extracted,The toy is floating on the water.,장난감이 물 위에 떠 있어요.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,76,The toy is | floating on the water.,장난감이 물 | 위에 떠 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-043,Extra/Extracted,"HOME ABOUT TRAVEL REVIEWS & TIPS CONTACT FOOD GUIDES *BN-FBI*IBWFCFFOXSJUJOHBUSBWFMCMPHTJODF*XBT *HPQMBDFTBOETIBSFNZFYQFSJFODFTXJUINZSFBEFST 5SBWFM4UPSZ 5SBWFM4UPSZ -FBIsT Must-Visit Markets Around the World July 15, 20 ↝↝ Visiting markets is a good way to learn about the culture of a country.","홈 여행 리뷰 및 팁 연락처 음식 가이드 * BN -FBI * IBWF CFFO XSJUJOH B USBWFM CMPH TJODF * XBT * HP QMBDFT BOE TIBSF NZ FYQFSJFODFT XJUI NZ SFBEFST 5SBWFM 4UPSZ 5SBWFM 4UPSZ -FBIsT 꼭 방문해야 할 전 세계 시장 7월 15, 20 ↝↝ 시장을 방문하는 것은 그 나라의 문화를 배울 수 있는 좋은 방법입니다.",,to부정사 / 조동사,to + V / Modal + V,중,77,"HOME ABOUT TRAVEL REVIEWS & TIPS CONTACT FOOD GUIDES *BN-FBI*IBWFCFFOXSJUJOHBUSBWFMCMPHTJODF*XBT *HPQMBDFTBOETIBSFNZFYQFSJFODFTXJUINZSFBEFST 5SBWFM4UPSZ 5SBWFM4UPSZ -FBIsT Must-Visit Markets Around the | World July 15, 20 ↝↝ Visiting markets is a good way to learn about the culture of a country.","홈 여행 리뷰 및 팁 연락처 음식 가이드 * BN -FBI * IBWF CFFO XSJUJOH B USBWFM CMPH TJODF * XBT * HP QMBDFT BOE TIBSF NZ FYQFSJFODFT | XJUI NZ SFBEFST 5SBWFM 4UPSZ 5SBWFM 4UPSZ -FBIsT 꼭 방문해야 할 전 세계 시장 7월 15, 20 ↝↝ 시장을 방문하는 것은 그 나라의 문화를 배울 수 있는 좋은 방법입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-044,Extra/Extracted,"Markets are places where you can meet people, learn history, and taste local food.","시장은 사람들을 만나고, 역사를 배우고, 현지 음식을 맛볼 수 있는 곳입니다.",,의문사 구문 / 조동사,Wh-word / Modal + V,중,,"Markets are places where you can meet | people, learn history, and taste local food.","시장은 사람들을 만나고, 역사를 배우고, | 현지 음식을 맛볼 수 있는 곳입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-045,Extra/Extracted,I wonder whether there is any better way to discover another culture.,다른 문화를 발견할 수 있는 더 좋은 방법이 있는지 궁금합니다.,,to부정사 / 비교급,to + V / Comparative,중,77,I wonder whether there is any | better way to discover another culture.,다른 문화를 발견할 수 있는 | 더 좋은 방법이 있는지 궁금합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-046,Extra/Extracted,It is a natural place for large markets like the Grand Bazaar.,그랜드바자르 같은 대규모 시장이 있기에 자연스러운 곳이다.,,일반 문장,-,중,81,It is a natural place for | large markets like the Grand Bazaar.,그랜드바자르 같은 대규모 | 시장이 있기에 자연스러운 곳이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-047,Extra/Extracted,The market was built in 1455 in Istanbul.,시장은 이스탄불에서 1455년에 지어졌습니다.,,일반 문장,-,중,78,The market was built | in 1455 in Istanbul.,시장은 이스탄불에서 | 1455년에 지어졌습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-048,Extra/Extracted,"Back then, the market had two big buildings, and people traded goods like cloth and gold there.","당시 시장에는 큰 건물이 두 채 있었고, 사람들은 그곳에서 옷감이나 금 같은 물건을 거래했습니다.",,일반 문장,-,중,78,"Back then, the market had two big buildings, | and people traded goods like cloth and gold there.","당시 시장에는 큰 건물이 두 채 있었고, | 사람들은 그곳에서 옷감이나 금 같은 물건을 거래했습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-049,Extra/Extracted,"Today the Grand Bazaar is much bigger, and it is the largest covered market in the world.","오늘날 그랜드 바자르는 훨씬 더 크고, 세계에서 가장 큰 지붕이 있는 시장입니다.",,비교급 / 최상급,Comparative / Superlative,중,81,"Today the Grand Bazaar is much bigger, and | it is the largest covered market in the world.","오늘날 그랜드 바자르는 훨씬 더 크고, | 세계에서 가장 큰 지붕이 있는 시장입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-050,Extra/Extracted,"It has 64 streets and more than 4,000 shops under one roof.","64개의 거리와 한 지붕 아래 4,000개 이상의 상점이 있습니다.",,비교급,Comparative,중,,"It has 64 streets and more | than 4,000 shops under one roof.","64개의 거리와 한 지붕 | 아래 4,000개 이상의 상점이 있습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-051,Extra/Extracted,"The market attracts over 250,000 visitors every day.","이 시장은 매일 250,000명 이상의 방문객을 끌어 모으고 있습니다.",,비교급,Comparative,중,,"The market attracts over | 250,000 visitors every day.","이 시장은 매일 250,000명 | 이상의 방문객을 끌어 모으고 있습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-052,Extra/Extracted,You can buy almost any imaginable item there.,그곳에서는 상상할 수 있는 거의 모든 품목을 구입할 수 있습니다.,,조동사,Modal + V,중,78,You can buy almost | any imaginable item there.,그곳에서는 상상할 수 있는 거의 | 모든 품목을 구입할 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-053,Extra/Extracted,"Extra Tip Ask shop owners if they carry nazar boncu ğu , a traditional Turkish symbol for good luck.",추가 팁 상점 주인에게 행운을 상징하는 터키 전통 상징인 nazar boncu ğu를 가지고 있는지 물어보세요.,,조건의 접속사,If/Unless + S + V,중,78,"Extra Tip Ask shop owners if they carry nazar | boncu ğu , a traditional Turkish symbol for good luck.",추가 팁 상점 주인에게 행운을 상징하는 터키 | 전통 상징인 nazar boncu ğu를 가지고 있는지 물어보세요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-054,Extra/Extracted,"Also, if you want a nice snack, make sure to try lokum, a traditional Turkish candy.","또한, 맛있는 간식을 먹고 싶다면 터키 전통 사탕인 로쿰(lokum)을 꼭 드셔보세요.",,조건의 접속사 / to부정사,If/Unless + S + V / to + V,중,78,"Also, if you want a nice snack, make | sure to try lokum, a traditional Turkish candy.","또한, 맛있는 간식을 먹고 싶다면 | 터키 전통 사탕인 로쿰(lokum)을 꼭 드셔보세요.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-055,Extra/Extracted,na-zar bon-ju-u The Grand Bazaar started with buildings in the 15th century.,na-zar bon-ju-u 그랜드 바자르는 15세기에 건물로 시작되었습니다.,,일반 문장,-,중,81,na-zar bon-ju-u The Grand Bazaar started | with buildings in the 15th century.,na-zar bon-ju-u 그랜드 | 바자르는 15세기에 건물로 시작되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-056,Extra/Extracted,This was the beginning of floating markets in Thailand.,이것이 태국 수상시장의 시작이었습니다.,,현재분사/동명사,V-ing,중,81,This was the beginning | of floating markets in Thailand.,이것이 태국 | 수상시장의 시작이었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-057,Extra/Extracted,"With better road transportation, many floating markets disappeared.",도로 교통이 좋아지면서 많은 수상 시장이 사라졌습니다.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,79,"With better road transportation, | many floating markets disappeared.",도로 교통이 좋아지면서 | 많은 수상 시장이 사라졌습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-058,Extra/Extracted,"Since the late 1960s, however, some of them have come back and kept the tradition alive.",그러나 1960년대 후반부터 그들 중 일부는 다시 돌아와 전통을 유지해 왔습니다.,,이유의 접속사 / 비교급,Because/Since + S + V / Comparative,중,79,"Since the late 1960s, however, some of them | have come back and kept the tradition alive.",그러나 1960년대 후반부터 그들 중 | 일부는 다시 돌아와 전통을 유지해 왔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-059,Extra/Extracted,"Today, one of the most popular floating markets is Damnoen Saduak Floating Market.",오늘날 가장 인기 있는 수상시장 중 하나는 담넌사두억 수상시장입니다.,,수동태 / 현재분사/동명사,be + p.p. / V-ing,중,77,"Today, one of the most popular | floating markets is Damnoen Saduak Floating Market.",오늘날 가장 인기 있는 | 수상시장 중 하나는 담넌사두억 수상시장입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-060,Extra/Extracted,It is always crowded with tourists from all over the world.,항상 전 세계의 관광객들로 붐비고 있습니다.,,비교급,Comparative,중,76,It is always crowded with | tourists from all over the world.,항상 전 세계의 | 관광객들로 붐비고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-061,Extra/Extracted,You can buy local foods and traditional gift items directly from boats.,보트에서 직접 현지 음식과 전통 선물 품목을 구입할 수 있습니다.,,조동사,Modal + V,중,79,You can buy local foods and | traditional gift items directly from boats.,보트에서 직접 현지 음식과 전통 | 선물 품목을 구입할 수 있습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-062,Extra/Extracted,Extra Tip I wonder if you have ever had a meal on water.,추가 팁 물 위에서 식사를 해본 적이 있는지 궁금합니다.,,조건의 접속사 / 비교급,If/Unless + S + V / Comparative,중,79,Extra Tip I wonder if you | have ever had a meal on water.,추가 팁 물 위에서 | 식사를 해본 적이 있는지 궁금합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-063,Extra/Extracted,"If not, try noodles like pad thai .",그렇지 않다면 팟타이 같은 국수를 먹어보세요.,,조건의 접속사,If/Unless + S + V,중,79,"If not, try noodles | like pad thai .",그렇지 않다면 팟타이 | 같은 국수를 먹어보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-064,Extra/Extracted,The sellers will cook them on their boats and pass them to you with a long fishing pole.,판매자가 배에서 요리한 후 긴 낚싯대와 함께 건네줍니다.,,to부정사 / 조동사,to + V / Modal + V,중,79,The sellers will cook them on their boats and | pass them to you with a long fishing pole.,판매자가 배에서 요리한 후 | 긴 낚싯대와 함께 건네줍니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-065,Extra/Extracted,Derm-nern Sa-duak phat thai Many floating markets appeared because of better road conditions.,Derm-nern Sa-duak phat thai 도로 상황이 좋아지면서 수상시장이 많이 생겼습니다.,,이유의 접속사 / 현재분사/동명사,Because/Since + S + V / V-ing,중,79,Derm-nern Sa-duak phat thai Many floating | markets appeared because of better road conditions.,Derm-nern Sa-duak phat thai 도로 | 상황이 좋아지면서 수상시장이 많이 생겼습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-066,Extra/Extracted,"Thus, the Dutch built up the land, and one effective way to use it was to grow flowers and sell them.","그리하여 네덜란드인들은 땅을 건설했고, 그 땅을 효과적으로 활용하는 한 가지 방법은 꽃을 재배하여 파는 것이었다.",,to부정사,to + V,중,80,"Thus, the Dutch built up the land, and one effective | way to use it was to grow flowers and sell them.","그리하여 네덜란드인들은 땅을 건설했고, 그 땅을 효과적으로 | 활용하는 한 가지 방법은 꽃을 재배하여 파는 것이었다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-067,Extra/Extracted,"It is, therefore, no surprise that the country has the largest flower market in the world: the Aalsmeer Flower Market.",따라서 이 나라에 세계에서 가장 큰 꽃 시장인 알스메르 꽃 시장이 있다는 것은 놀라운 일이 아닙니다.,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,80,"It is, therefore, no surprise that the country has the | largest flower market in the world: the Aalsmeer Flower Market.",따라서 이 나라에 세계에서 가장 큰 꽃 시장인 | 알스메르 꽃 시장이 있다는 것은 놀라운 일이 아닙니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-068,Extra/Extracted,The building where the market is housed is bigger than 120 soccer fields.,시장이 있는 건물은 축구장 120개보다 크다.,,수동태 / 의문사 구문,be + p.p. / Wh-word,중,80,The building where the market is | housed is bigger than 120 soccer fields.,시장이 있는 건물은 | 축구장 120개보다 크다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-069,Extra/Extracted,The market is busy with thousands of flower-filled carts.,시장은 수천 개의 꽃이 가득한 카트로 분주합니다.,,비교급,Comparative,중,,The market is busy | with thousands of flower-filled carts.,시장은 수천 개의 | 꽃이 가득한 카트로 분주합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-070,Extra/Extracted,They are moved mostly by electric-powered trucks.,그들은 주로 전기 트럭으로 이동합니다.,,수동태,be + p.p.,중,80,They are moved | mostly by electric-powered trucks.,그들은 주로 | 전기 트럭으로 이동합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-071,Extra/Extracted,"Every day, around 20 million flowers are traded and shipped to all corners of the world.",매일 약 2천만 송이의 꽃이 거래되어 세계 곳곳으로 배송됩니다.,,수동태 / to부정사,be + p.p. / to + V,중,80,"Every day, around 20 million flowers are traded | and shipped to all corners of the world.",매일 약 2천만 송이의 | 꽃이 거래되어 세계 곳곳으로 배송됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-072,Extra/Extracted,Extra Tip  You may wonder whether you can buy just a few flowers at the market.,추가 팁 시장에서 꽃 몇 개만 살 수 있는지 궁금할 수도 있습니다.,,조동사 / 비교급,Modal + V / Comparative,중,80,Extra Tip  You may wonder whether you | can buy just a few flowers at the market.,추가 팁 시장에서 꽃 몇 개만 | 살 수 있는지 궁금할 수도 있습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-073,Extra/Extracted,"Sadly, you cannot, but you can see how wholesale flower trading works.",안타깝게도 그렇게 할 수는 없지만 꽃 도매 거래가 어떻게 이루어지는지 볼 수 있습니다.,,의문사 구문 / 조동사,Wh-word / Modal + V,중,80,"Sadly, you cannot, but you can | see how wholesale flower trading works.",안타깝게도 그렇게 할 수는 없지만 꽃 | 도매 거래가 어떻게 이루어지는지 볼 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-074,Extra/Extracted,The Dutch built up the land below sea level and have grown since then.,네덜란드인들은 해수면 아래 땅을 건설했고 그 이후로 성장해 왔습니다.,,이유의 접속사 / 사역동사,Because/Since + S + V / make/have/let + O + V,중,80,The Dutch built up the land below | sea level and have grown since then.,네덜란드인들은 해수면 아래 땅을 | 건설했고 그 이후로 성장해 왔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
