id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L04-16,Main,Watching this movie," I could learn how to face challenges in life.,이 영화를 보면서 나는 인생의 도전에 맞서는 법을 배울 수 있었다.,G0409,분사구문",분사구문,V-ing, S + V,상,70,Watching | this movie," I could learn how to face challenges in life.,이 | 영화를 보면서 나는 인생의 도전에 맞서는 법을 배울 수 있었다.,G0409,분사구문",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-17,Focus In,Walking on the street," he looked at the map.,길을 걸으면서 그는 지도를 보았다.,G0409,분사구문",분사구문,V-ing, S + V,중,71,Walking on | the street," he looked at the | map.,길을 걸으면서 그는 지도를 보았다.,G0409,분사구문",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-18,Focus In,That’s exactly what I want.,그것이 정확히 내가 원하는 것이다.,G0410,관계대명사 what,what + S + V,중,71,That’s exactly | what I want.,그것이 정확히 | 내가 원하는 것이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-19,Grammar,I love what I do. I feel proud," seeing people enjoy my dishes., 나는 내가 하는 일을 사랑한다. 사람들이 내 요리를 즐기는 것을 보며 자부심을 느낀다.,G0410",G0410,관계대명사 what / 분사구문,what I do / seeing ...,상,76,I love what I | do. I feel proud," seeing people enjoy my dishes., 나는 내가 하는 | 일을 사랑한다. 사람들이 내 요리를 즐기는 것을 보며 자부심을 느낀다.,G0410",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-20,Listening,Do you think I should study harder for my future?,내가 미래를 위해 공부를 더 열심히 해야 한다고 생각하니?,G0403,조언 구하기,Do you think I should ...?,하,64,Do you think I should | study harder for my future?,내가 미래를 위해 공부를 | 더 열심히 해야 한다고 생각하니?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-021,Reading,Mary Jackson was the character I liked the most.,메리 잭슨은 내가 가장 좋아한 캐릭터였습니다.,G0410,관계대명사 what,what she said / what impressed me,상,68,Mary Jackson was the | character I liked the most.,메리 잭슨은 내가 | 가장 좋아한 캐릭터였습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-022,Reading,"She wanted to learn more about rocket science, but she wasn’t allowed to go to a white school.","그녀는 로켓 과학에 대해 더 공부하고 싶어 했지만, 백인 학교에 가는 것이 허용되지 않았습니다.",G0410,관계대명사 what,what she said / what impressed me,상,68,"She wanted to learn more about rocket science, but | she wasn’t allowed to go to a white school.","그녀는 로켓 과학에 대해 더 공부하고 싶어 | 했지만, 백인 학교에 가는 것이 허용되지 않았습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-023,Reading,"So, she asked a judge to give her permission.",그래서 그녀는 판사에게 자신에게 허가를 내달라고 부탁했습니다.,G0410,관계대명사 what,what she said / what impressed me,상,68,"So, she asked a | judge to give her permission.",그래서 그녀는 판사에게 | 자신에게 허가를 내달라고 부탁했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-024,Reading,Mary stood up for herself and for other African-Americans.,메리는 자신과 다른 아프리카계 미국인들을 위해 일어섰습니다.,G0410,관계대명사 what,what she said / what impressed me,상,68,Mary stood up for | herself and for other African-Americans.,메리는 자신과 다른 | 아프리카계 미국인들을 위해 일어섰습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-025,Reading,"Dorothy Vaughan was the last “hidden figure.” When IBM computers were installed at NASA in 1961, she was worried the “human computers” would lose their jobs. She studied a new programming language, FORTRAN, and taught it to her team members. Later, when she was asked to be the leader of a new IBM team, she made a suggestion: “I’m not accepting the offer if I can’t bring my ladies with me. We need a lot of people to program that machine.”","도로시 본은 마지막 '숨겨진 인물'이었습니다. 1961년 NASA에 IBM 컴퓨터가 설치되었을 때, 그녀는 '인간 컴퓨터'들이 일자리를 잃을까 봐 걱정했습니다. 그녀는 새로운 프로그래밍 언어인 포트란(FORTRAN)을 공부했고, 그것을 팀원들에게 가르쳤습니다. 나중에 그녀가 새로운 IBM 팀의 팀장이 되어 달라는 요청을 받았을 때, 그녀는 제안을 했습니다. ""제 동료들을 데려갈 수 없다면 그 제안을 수락하지 않을 것입니다. 그 기계를 프로그래밍하려면 많은 사람이 필요합니다.""",G0411,동격 표현 / 조건의 접속사,FORTRAN / if I can't bring,중,69,"Dorothy Vaughan was the last “hidden figure.” When IBM computers were installed at NASA in 1961, she was worried the “human computers” would lose their jobs. She studied a new programming language, FORTRAN, and taught it to her team members. | Later, when she was asked to be the leader of a new IBM team, she made a suggestion: “I’m not accepting the offer if I can’t bring my ladies with me. We need a lot of people to program that machine.”","도로시 본은 마지막 '숨겨진 인물'이었습니다. 1961년 NASA에 IBM 컴퓨터가 설치되었을 때, 그녀는 '인간 컴퓨터'들이 일자리를 잃을까 봐 걱정했습니다. 그녀는 새로운 프로그래밍 언어인 포트란(FORTRAN)을 공부했고, 그것을 팀원들에게 가르쳤습니다. 나중에 | 그녀가 새로운 IBM 팀의 팀장이 되어 달라는 요청을 받았을 때, 그녀는 제안을 했습니다. ""제 동료들을 데려갈 수 없다면 그 제안을 수락하지 않을 것입니다. 그 기계를 프로그래밍하려면 많은 사람이 필요합니다.""",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-026,Reading,She wasn’t afraid of change and used it as a chance.,그녀는 변화를 두려워하지 않았고 그것을 기회로 이용했습니다.,G0409,분사구문 / 관계대명사 what,Watching / what I need to learn,상,70,She wasn’t afraid of change | and used it as a chance.,그녀는 변화를 두려워하지 | 않았고 그것을 기회로 이용했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-027,Reading,"I won’t forget the tears and laughter of Katherine, Mary, and Dorothy.","나는 캐서린, 메리, 도로시의 눈물과 웃음을 잊지 못할 것입니다.",G0409,분사구문 / 관계대명사 what,Watching / what I need to learn,상,70,"I won’t forget the tears and | laughter of Katherine, Mary, and Dorothy.","나는 캐서린, 메리, 도로시의 | 눈물과 웃음을 잊지 못할 것입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-028,Extra/Extracted,Title: Dreaming of My Future --- Lesson 04 --- [Page 63] A     Listen and number.,제목: 내 미래를 꿈꾸며 --- Lesson 04 --- [63 페이지] A Listen and number.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,63,Title: Dreaming of My Future --- Lesson 04 --- | [Page 63] A     Listen and number.,제목: 내 미래를 꿈꾸며 --- Lesson 04 | --- [63 페이지] A Listen and number.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-029,Extra/Extracted,Start O f f Your Turn Talk with your partner.,당신의 차례를 시작하세요. 파트너와 대화하세요.,,비교급,Comparative,중,63,Start O f f Your | Turn Talk with your partner.,당신의 차례를 | 시작하세요. 파트너와 대화하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-030,Extra/Extracted,lost the soccer game lost the dance competition failed the math test B     Listen and choose.,축구 시합에서 졌다 댄스 시합에서 졌다 수학 시험에 떨어졌다 B 듣고 선택하세요.,,비교급 / 최상급,Comparative / Superlative,중,63,lost the soccer game lost the dance competition failed the | math test B     Listen and choose.,축구 시합에서 졌다 댄스 시합에서 졌다 | 수학 시험에 떨어졌다 B 듣고 선택하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-031,Extra/Extracted,Speak Up Look and talk.׮ Talk and find.,말하세요 보고 말하세요 ׮ 말하고 찾으세요.,,일반 문장,-,중,64,Speak Up Look and | talk.׮ Talk and find.,말하세요 보고 말하세요 | ׮ 말하고 찾으세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-032,Extra/Extracted,I think that will help.,내 생각엔 그게 도움이 될 것 같아.,,접속사/관계대명사 that / 조동사,that + S + V / N + that / Modal + V,중,64,I think | that will help.,내 생각엔 그게 | 도움이 될 것 같아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-033,Extra/Extracted,I think you should read many books .,책을 많이 읽어야 할 것 같아요.,,조동사,Modal + V,중,64,I think you should | read many books .,책을 많이 읽어야 | 할 것 같아요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-034,Extra/Extracted,study harder  read many books have a role model set speciﬁ c goals I think name  should ….,더 열심히 공부하고 책을 많이 읽으세요. 역할 모델이 있어요. 구체적인 목표를 정하세요. 이름은…,,조동사 / 비교급,Modal + V / Comparative,중,64,study harder  read many books have a role model | set speciﬁ c goals I think name  should ….,더 열심히 공부하고 책을 많이 읽으세요. | 역할 모델이 있어요. 구체적인 목표를 정하세요. 이름은…,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-035,Extra/Extracted,name  thinks I should ....,이름은 내가해야 할 것 같아요 ....,,조동사,Modal + V,중,64,name  thinks | I should ....,이름은 내가해야 할 | 것 같아요 ....,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-036,Extra/Extracted,keep trying practice more take ~ classes Mapo Youth Band Street Dance Team City Musical Team Youth Center Audition Town Beatbox Team Dreaming of My Future 65 [Page 65] StepU   p I Want to Be a Singer!,계속 노력하세요 더 많이 연습하세요~수업 마포청년밴드 스트리트댄스팀 시티뮤지컬팀 청소년센터 오디션 타운비트박스팀 내 미래를 꿈꾸며 65 [65페이지] StepU p 가수가 되고 싶어요!,,to부정사 / 현재분사/동명사,to + V / V-ing,중,64,keep trying practice more take ~ classes Mapo Youth Band Street Dance Team City Musical Team Youth Center Audition | Town Beatbox Team Dreaming of My Future 65 [Page 65] StepU   p I Want to Be a Singer!,계속 노력하세요 더 많이 연습하세요~수업 마포청년밴드 스트리트댄스팀 시티뮤지컬팀 청소년센터 오디션 | 타운비트박스팀 내 미래를 꿈꾸며 65 [65페이지] StepU p 가수가 되고 싶어요!,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-037,Extra/Extracted,Real-life Scene ▶	singer hanger ▶	anger    finger longer   stronger Say It Right Your Turn A  This hanger looks stronger than that one.,실사 현장 ▶ 가수 행거 ▶ 분노의 손가락이 더 길어지고 강해졌습니다. 차례대로 말해보세요 A 이 행거는 저거보다 더 튼튼해 보이네요.,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,65,Real-life Scene ▶	singer hanger ▶	anger    finger longer   stronger | Say It Right Your Turn A  This hanger looks stronger than that one.,실사 현장 ▶ 가수 행거 ▶ 분노의 손가락이 더 길어지고 | 강해졌습니다. 차례대로 말해보세요 A 이 행거는 저거보다 더 튼튼해 보이네요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-038,Extra/Extracted,B   I like that one better.,B 난 그게 더 좋아.,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,65,B   I | like that one better.,B 난 | 그게 더 좋아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-039,Extra/Extracted,I want a hanger with a longer neck.,목이 긴 옷걸이를 원해요.,,비교급,Comparative,중,,I want a hanger | with a longer neck.,목이 긴 | 옷걸이를 원해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-040,Extra/Extracted,Talk with your  about your dream.,당신의 꿈에 대해 이야기해 보세요.,,일반 문장,-,중,65,Talk with your |  about your dream.,당신의 꿈에 | 대해 이야기해 보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-041,Extra/Extracted,Show them how much you love .,당신이 얼마나 사랑하는지 보여주세요.,,의문사 구문,Wh-word,중,65,Show them how | much you love .,당신이 얼마나 | 사랑하는지 보여주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-042,Extra/Extracted,Sing the songs you  in front of them.,그들 앞에서 노래를 불러보세요.,,현재분사/동명사,V-ing,중,65,Sing the songs you |  in front of them.,그들 앞에서 | 노래를 불러보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-043,Extra/Extracted,"Why are you so disappointed, Ryan?","왜 그렇게 실망했어요, 라이언?",,의문사 구문,Wh-word,중,63,"Why are you | so disappointed, Ryan?","왜 그렇게 | 실망했어요, 라이언?",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-044,Extra/Extracted,Did you tell your parents you really want to be a singer?,가수가 되고 싶다고 부모님께 말씀드렸나요?,,to부정사 / 비교급,to + V / Comparative,중,65,Did you tell your parents you | really want to be a singer?,가수가 되고 | 싶다고 부모님께 말씀드렸나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-045,Extra/Extracted,I’m sorry to hear that.,그 말을 들으니 안타깝습니다.,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,65,I’m sorry | to hear that.,그 말을 | 들으니 안타깝습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-046,Extra/Extracted,Why are they against it?,그들은 왜 반대합니까?,,의문사 구문,Wh-word,중,,Why are | they against it?,그들은 | 왜 반대합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-047,Extra/Extracted,Why don’t you sing the songs you made in front of them?,그들 앞에서 만든 노래를 불러보는 건 어때요?,,의문사 구문 / 현재분사/동명사,Wh-word / V-ing,중,65,Why don’t you sing the songs | you made in front of them?,그들 앞에서 만든 | 노래를 불러보는 건 어때요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-048,Extra/Extracted,Do you think I should talk with them about it?,내가 그것에 대해 그들과 이야기해야 한다고 생각하세요?,,조동사,Modal + V,중,64,Do you think I should | talk with them about it?,내가 그것에 대해 | 그들과 이야기해야 한다고 생각하세요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-049,Extra/Extracted,They want me to study hard and be a doctor.,그들은 내가 열심히 공부해서 의사가 되기를 원해요.,,to부정사,to + V,중,65,They want me to study | hard and be a doctor.,그들은 내가 열심히 | 공부해서 의사가 되기를 원해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-050,Extra/Extracted,They’re always worried about my grades.,그들은 항상 내 성적을 걱정해요.,,일반 문장,-,중,65,They’re always worried | about my grades.,그들은 항상 | 내 성적을 걱정해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-051,Extra/Extracted,Don’t worry too much.,너무 걱정하지 마세요.,,일반 문장,-,중,66,Don’t worry | too much.,너무 | 걱정하지 마세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-052,Extra/Extracted,study harder practice harder keep trying try to finish it talk to my friend about it got a bad grade failed the band audition didn’t give a good presentation didn’t get an invitation didn’t finish my homework fought with my friend didn’t receive an answer made a mistake in the game lost the tennis game lost the dance competition Round 1 Round 2  Round 3  Round 4 Team A  Team B Rope Climbing Game Dreaming of My Future 67 [Page 67] Katherine Johnson was one of the three “hidden figures” in this movie.,더 열심히 공부해서 계속 끝내려고 노력하다 친구에게 얘기하다 성적이 나빴다. 밴드 오디션에서 성적이 좋지 않았다. 초대를 받지 못했다. 숙제를 끝내지 못했다. 친구와 싸웠다. 대답을 받지 못했다. 게임에서 실수를 했다. 테니스 경기에서 졌다. 댄스 대회에서 졌다. 1라운드 2라운드 3라운드 4팀 A팀 B 로프 게임 내 미래를 꿈꾸며 67 [67페이지] 캐서린 존슨은 숨겨진 세 사람 중 하나였다. 이 영화의 인물'.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,63,study harder practice harder keep trying try to finish it talk to my friend about it got a bad grade failed the band audition didn’t give a good presentation didn’t get an invitation didn’t finish my homework fought with my friend didn’t receive an answer made a mistake | in the game lost the tennis game lost the dance competition Round 1 Round 2  Round 3  Round 4 Team A  Team B Rope Climbing Game Dreaming of My Future 67 [Page 67] Katherine Johnson was one of the three “hidden figures” in this movie.,더 열심히 공부해서 계속 끝내려고 노력하다 친구에게 얘기하다 성적이 나빴다. 밴드 오디션에서 성적이 좋지 않았다. 초대를 받지 못했다. 숙제를 끝내지 못했다. 친구와 싸웠다. 대답을 받지 못했다. 게임에서 실수를 했다. | 테니스 경기에서 졌다. 댄스 대회에서 졌다. 1라운드 2라운드 3라운드 4팀 A팀 B 로프 게임 내 미래를 꿈꾸며 67 [67페이지] 캐서린 존슨은 숨겨진 세 사람 중 하나였다. 이 영화의 인물'.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-053,Extra/Extracted,"She worked hard and showed a talent in math, and her manager Al Harrison recognized her ability.",그녀는 열심히 일했고 수학에 재능을 보였으며 그녀의 매니저인 Al Harrison도 그녀의 능력을 인정했습니다.,,비교급,Comparative,중,67,"She worked hard and showed a talent in | math, and her manager Al Harrison recognized her ability.",그녀는 열심히 일했고 수학에 재능을 보였으며 | 그녀의 매니저인 Al Harrison도 그녀의 능력을 인정했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-054,Extra/Extracted,"One day, he got upset when Katherine was missing from her desk for too long.","어느 날, 그는 캐서린이 책상에 너무 오랫동안 자리를 비우자 화가 났습니다.",,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,67,"One day, he got upset when Katherine | was missing from her desk for too long.","어느 날, 그는 캐서린이 책상에 | 너무 오랫동안 자리를 비우자 화가 났습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-055,Extra/Extracted,"Al asked where Katherine had been, and she answered.",Al은 Katherine이 어디에 있었는지 물었고 그녀는 대답했습니다.,,완료시제 / 의문사 구문,have + p.p. / Wh-word,중,67,"Al asked where Katherine | had been, and she answered.",Al은 Katherine이 어디에 | 있었는지 물었고 그녀는 대답했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-056,Extra/Extracted,I watched the movie Hidden Figures last weekend.,지난 주말 영화 히든 피겨스(Hidden Figures)를 봤습니다.,,일반 문장,-,중,67,I watched the movie | Hidden Figures last weekend.,지난 주말 영화 | 히든 피겨스(Hidden Figures)를 봤습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-057,Extra/Extracted,"They began their career in the 1960s as “human computers.” However, they dreamed of becoming space experts at NASA and tried hard to get over diffi  culties.","그들은 1960년대에 ""인간 컴퓨터""로 경력을 시작했습니다. 하지만 그들은 NASA에서 우주 전문가가 되는 꿈을 꾸고 어려움을 극복하기 위해 열심히 노력했습니다.",,이유의 접속사 / to부정사,Because/Since + S + V / to + V,중,67,"They began their career in the 1960s as “human computers.” However, they dreamed of | becoming space experts at NASA and tried hard to get over diffi  culties.","그들은 1960년대에 ""인간 컴퓨터""로 경력을 시작했습니다. 하지만 그들은 NASA에서 | 우주 전문가가 되는 꿈을 꾸고 어려움을 극복하기 위해 열심히 노력했습니다.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-058,Extra/Extracted,"Before You Read A઱ੋҕ੄ҕా੼ਸ Katherine had been, and she answered.",읽기 전에 A઱ੋҕ੄ ҕా੼ਸ Katherine이 있었고 그녀는 대답했습니다.,,시간의 접속사 / 완료시제,When/While + S + V / have + p.p.,중,67,"Before You Read A઱ੋҕ੄ҕా੼ਸ Katherine | had been, and she answered.",읽기 전에 A઱ੋҕ੄ ҕా੼ਸ | Katherine이 있었고 그녀는 대답했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-059,Extra/Extracted,There are no COLORED bathrooms in this building.,이 건물에는 컬러 화장실이 없습니다.,,현재분사/동명사,V-ing,중,,There are no COLORED | bathrooms in this building.,이 건물에는 | 컬러 화장실이 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-060,Extra/Extracted,I have to run half a mile away just to use the bathroom.,화장실을 이용하려면 0.5마일을 달려야 해요.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,67,I have to run half a | mile away just to use the bathroom.,화장실을 이용하려면 | 0.5마일을 달려야 해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-061,Extra/Extracted,"However, I was glad that she had courage to talk to the manager about the problem.",하지만 그녀가 용기를 내어 매니저에게 문제에 대해 이야기한 것이 기뻤습니다.,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,68,"However, I was glad that she had courage | to talk to the manager about the problem.",하지만 그녀가 용기를 내어 매니저에게 | 문제에 대해 이야기한 것이 기뻤습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-062,Extra/Extracted,"Finally, she became the first African-American woman engineer at NASA.",마침내 그녀는 NASA에서 최초의 아프리카계 미국인 여성 엔지니어가 되었습니다.,,비교급,Comparative,중,68,"Finally, she became the first | African-American woman engineer at NASA.",마침내 그녀는 NASA에서 최초의 | 아프리카계 미국인 여성 엔지니어가 되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-063,Extra/Extracted,Activity The judge w as impressed by what she I can‛t change the color of my skin.,활동 심사위원님은 제가 피부색을 바꿀 수 없다는 점에 감동하셨어요.,,이유의 접속사 / 의문사 구문,Because/Since + S + V / Wh-word,중,68,Activity The judge w as impressed by what | she I can‛t change the color of my skin.,활동 심사위원님은 제가 피부색을 | 바꿀 수 없다는 점에 감동하셨어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-064,Extra/Extracted,I have no choice but to be the first.,나는 첫 번째가 될 수밖에 없습니다.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,68,I have no choice | but to be the first.,나는 첫 번째가 | 될 수밖에 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-065,Extra/Extracted,"Your Honor, of all the cases you‛ll hear today, which one will matter in a hundred years?","재판장님, 오늘 들으시는 모든 사건 중에서 백년 뒤에는 어떤 사건이 중요할까요?",,관계대명사 / 조동사,Relative Pronoun / Modal + V,중,68,"Your Honor, of all the cases you‛ll hear | today, which one will matter in a hundred years?","재판장님, 오늘 들으시는 모든 사건 | 중에서 백년 뒤에는 어떤 사건이 중요할까요?",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-066,Extra/Extracted,Which one will make you the “ﬁ  rst”?,어느 쪽이 당신을 '최초'로 만들까요?,,관계대명사 / 조동사,Relative Pronoun / Modal + V,중,68,Which one will make | you the “ﬁ  rst”?,어느 쪽이 | 당신을 '최초'로 만들까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-067,Extra/Extracted,She also taught it to her team members.,팀원들에게도 가르쳤습니다.,,to부정사 / 비교급,to + V / Comparative,중,77,She also taught it | to her team members.,팀원들에게도 | 가르쳤습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-068,Extra/Extracted,install    later    offer taught it to her team members.,나중에 설치하자는 제안을 팀원들에게 가르쳤습니다.,,to부정사 / 비교급,to + V / Comparative,중,69,install    later   |  offer taught it to her team members.,나중에 설치하자는 | 제안을 팀원들에게 가르쳤습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
