id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L07-012,Extra/Extracted,"The robot said, “Don’t eat too much chocolate or ice cream.” Script 7.4 All Ears Script 7.3 Listen and choose.׮ Listen again and complete.׮3 Jimin, wear a(n) and don't use on your bike.","로봇은 “초콜릿이나 아이스크림을 너무 많이 먹지 마세요”라고 말했다. 스크립트 7.4 모든 귀 스크립트 7.3 듣고 선택하세요. ׮ 다시 듣고 완성하세요. ׮3 지민님, a(n)을 착용하고 자전거에서는 사용하지 마세요.",,일반 문장,-,중,136,,"The robot said, “Don’t eat too much chocolate or ice cream.” Script 7.4 All Ears Script | 7.3 Listen and choose.׮ Listen again and complete.׮3 Jimin, wear a(n) and don't use on your bike.","로봇은 “초콜릿이나 아이스크림을 너무 많이 먹지 마세요”라고 말했다. 스크립트 7.4 모든 귀 스크립트 | 7.3 듣고 선택하세요. ׮ 다시 듣고 완성하세요. ׮3 지민님, a(n)을 착용하고 자전거에서는 사용하지 마세요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-013,Extra/Extracted,׮1 Listen More Can You Do Me a Favor?,׮1 더 듣기 나에게 부탁 좀 해줄래?,,조동사 / 비교급,Modal + V / Comparative,중,138,,׮1 Listen More Can | You Do Me a Favor?,׮1 더 듣기 | 나에게 부탁 좀 해줄래?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-014,Extra/Extracted,Make sure you don’t play with the knives.,칼을 가지고 놀지 않도록 하세요.,,사역동사,make/have/let + O + V,중,137,,Make sure you don’t | play with the knives.,칼을 가지고 | 놀지 않도록 하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-015,Extra/Extracted,I’ll keep that in mind.,그 점을 명심하겠습니다.,,접속사/관계대명사 that,that + S + V / N + that,중,137,,I’ll keep | that in mind.,그 | 점을 명심하겠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-016,Extra/Extracted,A Make sure you wear a helmet when you ride your bike.,A 자전거를 탈 때는 반드시 헬멧을 착용하세요.,,시간의 접속사 / 사역동사,When/While + S + V / make/have/let + O + V,중,137,,A Make sure you wear a | helmet when you ride your bike.,A 자전거를 탈 | 때는 반드시 헬멧을 착용하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-017,Extra/Extracted,"B Sure, but now I’m going out to hike.",B 물론이죠. 그런데 지금 하이킹을 하러 갈 거예요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,137,,"B Sure, but now | I’m going out to hike.",B 물론이죠. 그런데 지금 | 하이킹을 하러 갈 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-018,Extra/Extracted,A Make sure you are patient and kind.,A 인내심을 갖고 친절하게 대해주세요.,,사역동사,make/have/let + O + V,중,137,,A Make sure you | are patient and kind.,A 인내심을 | 갖고 친절하게 대해주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-019,Extra/Extracted,I’m your next-door neighbor.,나는 당신의 옆집 이웃입니다.,,일반 문장,-,중,138,,I’m your | next-door neighbor.,나는 당신의 | 옆집 이웃입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-020,Extra/Extracted,A Can you do me a favor?,A 나한테 부탁 하나 들어줄래?,,조동사,Modal + V,중,138,,A Can you | do me a favor?,A 나한테 | 부탁 하나 들어줄래?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-021,Extra/Extracted,Please take me to the fl  ower shop.,나를 꽃가게로 데려가 주세요.,,to부정사 / 비교급,to + V / Comparative,중,138,,Please take me to | the fl  ower shop.,나를 꽃가게로 | 데려가 주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-022,Extra/Extracted,"B Umm, I can take you to the bus stop.","B 음, 버스 정류장까지 데려다줄 수 있어요.",,to부정사 / 조동사,to + V / Modal + V,중,138,,"B Umm, I can take | you to the bus stop.","B 음, 버스 | 정류장까지 데려다줄 수 있어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-023,Extra/Extracted,׮1 Talk in pairs.׮2 Can you do me a favor?,׮1 둘씩 짝을 지어 이야기하십시오. ׮2 부탁 좀 들어주시겠어요?,,조동사,Modal + V,중,138,,׮1 Talk in pairs.׮2 Can | you do me a favor?,׮1 둘씩 짝을 지어 | 이야기하십시오. ׮2 부탁 좀 들어주시겠어요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-024,Extra/Extracted,Can you feed the dog ?,개에게 먹이를 줄 수 있나요?,,조동사,Modal + V,중,138,,Can you feed | the dog ?,개에게 먹이를 | 줄 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-025,Extra/Extracted,"First, press the CALL button, and let people know you‛re stuck in the elevator.",먼저 CALL 버튼을 누르고 엘리베이터에 갇혔다는 사실을 사람들에게 알립니다.,,사역동사,make/have/let + O + V,중,,,"First, press the CALL button, and let | people know you‛re stuck in the elevator.",먼저 CALL 버튼을 누르고 | 엘리베이터에 갇혔다는 사실을 사람들에게 알립니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-026,Extra/Extracted,Make sure you wait for people to come and ﬁ  x the problem.,사람들이 와서 문제를 해결할 때까지 기다리십시오.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,139,,Make sure you wait for people to | come and ﬁ  x the problem.,사람들이 와서 문제를 | 해결할 때까지 기다리십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-027,Extra/Extracted,Present and share.׮ Step Look and choose.׮Step Safety First Safety First Search online.׮Step a The electricity is out.,발표하고 공유하세요. ׮단계 안전 우선 온라인으로 검색하세요. ׮단계 전기가 나갔습니다.,,일반 문장,-,중,139,,Present and share.׮ Step Look and choose.׮Step Safety First | Safety First Search online.׮Step a The electricity is out.,발표하고 공유하세요. ׮단계 안전 우선 | 온라인으로 검색하세요. ׮단계 전기가 나갔습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-028,Extra/Extracted,b The pan caught on fi  re.,b 팬에 불이 붙었습니다.,,일반 문장,-,중,139,,b The pan caught | on fi  re.,b 팬에 | 불이 붙었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-029,Extra/Extracted,c I got stuck in the elevator.,c 엘리베이터에 갇혔어요.,,일반 문장,-,중,139,,c I got | stuck in the elevator.,c | 엘리베이터에 갇혔어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-030,Extra/Extracted,d I burned my fi  nger in hot water.,d 뜨거운 물에 손가락을 데었습니다.,,비교급,Comparative,중,139,,d I burned my fi |  nger in hot water.,d 뜨거운 | 물에 손가락을 데었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-031,Extra/Extracted,e  I fell down the steps and broke my arm.,ㄷ 나는 계단에서 넘어져 팔이 부러졌습니다.,,일반 문장,-,중,139,,e  I fell down | the steps and broke my arm.,ㄷ 나는 계단에서 | 넘어져 팔이 부러졌습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-032,Extra/Extracted,The volcano on the island may (effect / erupt) in the near future.,그 섬의 화산은 가까운 미래에 폭발할 수도 있다.,,조동사,Modal + V,중,140,,The volcano on the island may | (effect / erupt) in the near future.,그 섬의 화산은 가까운 | 미래에 폭발할 수도 있다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-033,Extra/Extracted,The fi  re (discovered / destroyed) the two-story building completely.,그 화재는 2층 건물을 완전히 파괴했다.,,현재분사/동명사,V-ing,중,140,,The fi  re (discovered | / destroyed) the two-story building completely.,그 화재는 2층 | 건물을 완전히 파괴했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-034,Extra/Extracted,Wash your hands often to (prevent / protect) diseases.,질병을 예방하기 위해 손을 자주 씻으세요.,,일반 문장,-,중,140,,Wash your hands often | to (prevent / protect) diseases.,질병을 예방하기 위해 | 손을 자주 씻으세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-035,Extra/Extracted,"They are islands, of course.",물론 그들은 섬이다.,,일반 문장,-,중,,,"They are | islands, of course.",물론 | 그들은 섬이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-036,Extra/Extracted,"In fact, they are all islands made from volcanic eruptions.",사실 모두 화산 폭발로 만들어진 섬이다.,,일반 문장,-,중,148,,"In fact, they are all | islands made from volcanic eruptions.",사실 모두 화산 | 폭발로 만들어진 섬이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-037,Extra/Extracted,"Volcanoes are very powerful, so they are named after Vulcan, the Roman god of fire.",화산은 매우 강력해서 로마 신화의 불의 신인 불칸(Vulcan)의 이름을 따서 명명되었습니다.,,시간의 접속사 / 수동태,When/While + S + V / be + p.p.,중,142,,"Volcanoes are very powerful, so they are | named after Vulcan, the Roman god of fire.",화산은 매우 강력해서 로마 신화의 | 불의 신인 불칸(Vulcan)의 이름을 따서 명명되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-038,Extra/Extracted,They can make big islands appear or destroy entire cities like Pompeii.,그들은 큰 섬을 나타나게 할 수도 있고 폼페이와 같은 도시 전체를 파괴할 수도 있습니다.,,조동사 / 사역동사,Modal + V / make/have/let + O + V,중,142,,They can make big islands appear | or destroy entire cities like Pompeii.,그들은 큰 섬을 나타나게 할 수도 있고 | 폼페이와 같은 도시 전체를 파괴할 수도 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-039,Extra/Extracted,"Therefore, they should be studied and understood.",그러므로 그것들을 연구하고 이해해야 한다.,,조동사,Modal + V,중,142,,"Therefore, they should | be studied and understood.",그러므로 그것들을 | 연구하고 이해해야 한다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-040,Extra/Extracted,Nobody knows for sure how many volcanoes there are in the world.,세상에 화산이 몇 개 있는지 정확히 아는 사람은 아무도 없습니다.,,의문사 구문,Wh-word,중,142,,Nobody knows for sure how many | volcanoes there are in the world.,세상에 화산이 몇 개 있는지 | 정확히 아는 사람은 아무도 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-041,Extra/Extracted,"According to scientists, there are about 1,500 active volcanoes above sea level.","과학자들에 따르면, 해발에는 약 1,500개의 활화산이 있다고 합니다.",,to부정사 / 현재분사/동명사,to + V / V-ing,중,142,,"According to scientists, there are about | 1,500 active volcanoes above sea level.","과학자들에 따르면, 해발에는 약 | 1,500개의 활화산이 있다고 합니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-042,Extra/Extracted,"Many more are underwater, and they are hard to locate.",더 많은 것들이 물속에 있어서 찾기가 어렵습니다.,,to부정사 / 비교급,to + V / Comparative,중,142,,"Many more are underwater, and | they are hard to locate.",더 많은 것들이 | 물속에 있어서 찾기가 어렵습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-043,Extra/Extracted,"Still, scientists have discovered a large number of them so far.",하지만 과학자들은 지금까지 그 중 상당수를 발견했습니다.,,완료시제 / 비교급,have + p.p. / Comparative,중,142,,"Still, scientists have discovered a | large number of them so far.",하지만 과학자들은 지금까지 | 그 중 상당수를 발견했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-044,Extra/Extracted,Sicily is an island made by activity.,시칠리아는 활동으로 만들어진 섬이다.,,일반 문장,-,중,,,Sicily is an | island made by activity.,시칠리아는 활동으로 | 만들어진 섬이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-045,Extra/Extracted,1 The eruption of Mt.,1 후지산의 폭발,,일반 문장,-,중,142,,1 The | eruption of Mt.,1 | 후지산의 폭발,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-046,Extra/Extracted,Why are there many active volcanoes in Indonesia?,인도네시아에는 왜 활화산이 많나요?,,의문사 구문,Wh-word,중,143,,Why are there many | active volcanoes in Indonesia?,인도네시아에는 왜 | 활화산이 많나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-047,Extra/Extracted,(Olympus Mons / Mauna Loa) is the largest volcano on Earth.,(Olympus Mons / Mauna Loa)는 지구상에서 가장 큰 화산입니다.,,최상급,Superlative,중,143,,(Olympus Mons / Mauna Loa) | is the largest volcano on Earth.,(Olympus Mons / Mauna | Loa)는 지구상에서 가장 큰 화산입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-048,Extra/Extracted,You may think volcanoes can be found only on Earth.,화산은 지구에서만 발견될 수 있다고 생각할 수도 있습니다.,,조동사,Modal + V,중,143,,You may think volcanoes can | be found only on Earth.,화산은 지구에서만 발견될 수 | 있다고 생각할 수도 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-049,Extra/Extracted,"However, they have been discovered on other planets, too, such as Mars and Jupiter.",그러나 화성과 목성과 같은 다른 행성에서도 발견되었습니다.,,이유의 접속사 / 완료시제,Because/Since + S + V / have + p.p.,중,143,,"However, they have been discovered on other | planets, too, such as Mars and Jupiter.",그러나 화성과 목성과 | 같은 다른 행성에서도 발견되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-050,Extra/Extracted,"In fact, “Olympus Mons” on Mars is the largest known volcano in the solar system.","실제로 화성에 있는 ""올림푸스 몬스""는 태양계에서 알려진 가장 큰 화산입니다.",,최상급,Superlative,중,143,,"In fact, “Olympus Mons” on Mars is | the largest known volcano in the solar system.","실제로 화성에 있는 ""올림푸스 몬스""는 | 태양계에서 알려진 가장 큰 화산입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-051,Extra/Extracted,"Its volume is about 100 times greater than that of Mauna Loa, the largest volcano on Earth.",그 부피는 지구상에서 가장 큰 화산인 마우나 로아의 부피보다 약 100배 더 큽니다.,,접속사/관계대명사 that / 비교급,that + S + V / N + that / Comparative,중,143,,"Its volume is about 100 times greater than | that of Mauna Loa, the largest volcano on Earth.",그 부피는 지구상에서 가장 큰 화산인 | 마우나 로아의 부피보다 약 100배 더 큽니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-052,Extra/Extracted,Many of the volcanoes on Earth are located along the Ring of Fire that circles the Pacific Ocean.,지구상의 많은 화산은 태평양을 둘러싸고 있는 불의 고리를 따라 위치하고 있습니다.,,수동태 / 접속사/관계대명사 that,be + p.p. / that + S + V / N + that,중,143,,Many of the volcanoes on Earth are located along | the Ring of Fire that circles the Pacific Ocean.,지구상의 많은 화산은 태평양을 둘러싸고 | 있는 불의 고리를 따라 위치하고 있습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-053,Extra/Extracted,"The ring is about 40,000 kilometers long, and it is home to around 75% of the world’s active volcanoes.","이 고리의 길이는 약 40,000km이며, 전 세계 활화산의 약 75%가 이곳에 있습니다.",,to부정사 / 현재분사/동명사,to + V / V-ing,중,143,,"The ring is about 40,000 kilometers long, and it | is home to around 75% of the world’s active volcanoes.","이 고리의 길이는 약 40,000km이며, 전 | 세계 활화산의 약 75%가 이곳에 있습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-054,Extra/Extracted,Indonesia alone has over 120 active volcanoes since the country lies on the Ring of Fire.,인도네시아는 불의 고리에 위치한 이래로 활화산이 120개가 넘습니다.,,이유의 접속사 / 현재분사/동명사,Because/Since + S + V / V-ing,중,143,,Indonesia alone has over 120 active volcanoes since | the country lies on the Ring of Fire.,인도네시아는 불의 고리에 위치한 | 이래로 활화산이 120개가 넘습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-055,Extra/Extracted,Th  is ring is also the area where most of the world’s earthquakes occur.,이 고리는 세계에서 가장 많은 지진이 발생하는 지역이기도 합니다.,,의문사 구문 / 현재분사/동명사,Wh-word / V-ing,중,143,,Th  is ring is also the | area where most of the world’s earthquakes occur.,이 고리는 세계에서 가장 | 많은 지진이 발생하는 지역이기도 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-056,Extra/Extracted,"A Sudden Volcano Working on a cornfield one day in 1943, farmers in Mexico found something surprising.",갑작스러운 화산 1943년 어느 날 옥수수밭에서 일하던 멕시코 농부들은 놀라운 사실을 발견했습니다.,,현재분사/동명사,V-ing,중,143,,"A Sudden Volcano Working on a cornfield one | day in 1943, farmers in Mexico found something surprising.",갑작스러운 화산 1943년 어느 날 옥수수밭에서 | 일하던 멕시코 농부들은 놀라운 사실을 발견했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-057,Extra/Extracted,A volcano appeared overnight on a flat cornfield.,평평한 옥수수밭에 하룻밤 사이에 화산이 나타났습니다.,,일반 문장,-,중,143,,A volcano appeared overnight | on a flat cornfield.,평평한 옥수수밭에 하룻밤 | 사이에 화산이 나타났습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-058,Extra/Extracted,Residents watched the volcano grow over 100 meters tall within a week.,주민들은 화산이 일주일 만에 100m 이상 자라는 것을 지켜봤다.,,비교급,Comparative,중,143,,Residents watched the volcano grow over | 100 meters tall within a week.,주민들은 화산이 일주일 만에 | 100m 이상 자라는 것을 지켜봤다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-059,Extra/Extracted,"The volcano, called Paricutin, kept growing, and it finally stopped growing at 424 meters in 1952.",파리쿠틴(Paricutin)이라고 불리는 화산은 계속 성장하다가 1952년 424m에서 마침내 성장을 멈췄다.,,현재분사/동명사,V-ing,중,143,,"The volcano, called Paricutin, kept growing, and it | finally stopped growing at 424 meters in 1952.",파리쿠틴(Paricutin)이라고 불리는 화산은 계속 성장하다가 | 1952년 424m에서 마침내 성장을 멈췄다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-060,Extra/Extracted,The soil near a volcano is good for farming.,화산 근처의 토양은 농사짓기에 좋습니다.,,현재분사/동명사,V-ing,중,144,,The soil near a | volcano is good for farming.,화산 근처의 | 토양은 농사짓기에 좋습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-061,Extra/Extracted,Volcanoes are also a great tourist attraction.,화산은 또한 훌륭한 관광 명소입니다.,,일반 문장,-,중,144,,Volcanoes are also | a great tourist attraction.,화산은 또한 | 훌륭한 관광 명소입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-062,Extra/Extracted,"Looking for fantastic scenery, millions of tourists visit Mt.",환상적인 풍경을 찾아 수백만 명의 관광객이 후지산을 방문합니다.,,현재분사/동명사,V-ing,중,144,,"Looking for fantastic scenery, | millions of tourists visit Mt.",환상적인 풍경을 찾아 수백만 | 명의 관광객이 후지산을 방문합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-063,Extra/Extracted,"Halla in Jejudo, Mt.",제주도 한라산.,,일반 문장,-,중,144,,"Halla in | Jejudo, Mt.",제주도 | 한라산.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-064,Extra/Extracted,"Etna in Sicily, or Diamond Head in Hawaii every year.","매년 시칠리아의 에트나, 하와이의 다이아몬드 헤드.",,일반 문장,-,중,144,,"Etna in Sicily, or Diamond | Head in Hawaii every year.","매년 시칠리아의 에트나, | 하와이의 다이아몬드 헤드.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-065,Extra/Extracted,"Volcanoes can be used to produce electricity, too.",화산을 이용해 전기를 생산할 수도 있습니다.,,to부정사 / 조동사,to + V / Modal + V,중,144,,"Volcanoes can be used | to produce electricity, too.",화산을 이용해 전기를 | 생산할 수도 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-066,Extra/Extracted,"Iceland, for example, actively turns its volcanoes’ heat energy into electricity.",예를 들어 아이슬란드는 적극적으로 화산의 열 에너지를 전기로 전환합니다.,,일반 문장,-,중,144,,"Iceland, for example, actively turns | its volcanoes’ heat energy into electricity.",예를 들어 아이슬란드는 적극적으로 | 화산의 열 에너지를 전기로 전환합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-067,Extra/Extracted,"Today people around the world are studying ways to live in greater harmony with volcanoes, and they are hopeful that more ways will be found soon.","오늘날 전 세계 사람들은 화산과 더욱 조화롭게 살아가는 방법을 연구하고 있으며, 더 많은 방법이 곧 발견되기를 희망하고 있습니다.",,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,144,,"Today people around the world are studying ways to live in greater harmony | with volcanoes, and they are hopeful that more ways will be found soon.","오늘날 전 세계 사람들은 화산과 더욱 조화롭게 살아가는 방법을 | 연구하고 있으며, 더 많은 방법이 곧 발견되기를 희망하고 있습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-068,Extra/Extracted,"B eing very powerful and dangerous, volcanoes do harm to people in many ways.",매우 강력하고 위험한 화산은 여러 가지 방법으로 사람들에게 해를 끼칩니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,144,,"B eing very powerful and dangerous, volcanoes | do harm to people in many ways.",매우 강력하고 위험한 화산은 여러 | 가지 방법으로 사람들에게 해를 끼칩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-069,Extra/Extracted,"Sometimes people get hurt, or they may lose their houses.",때로는 사람들이 다치거나 집을 잃을 수도 있습니다.,,조동사,Modal + V,중,144,,"Sometimes people get hurt, or | they may lose their houses.",때로는 사람들이 다치거나 | 집을 잃을 수도 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-070,Extra/Extracted,"Crops may be destroyed, and air traffic can be threatened.",농작물이 파괴될 수 있으며 항공 교통이 위협받을 수 있습니다.,,조동사,Modal + V,중,144,,"Crops may be destroyed, and | air traffic can be threatened.",농작물이 파괴될 수 있으며 | 항공 교통이 위협받을 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-071,Extra/Extracted,Volcanoes can also have serious effects on world weather.,화산은 또한 세계 날씨에 심각한 영향을 미칠 수 있습니다.,,조동사 / 비교급,Modal + V / Comparative,중,,,Volcanoes can also have | serious effects on world weather.,화산은 또한 세계 날씨에 | 심각한 영향을 미칠 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-072,Extra/Extracted,"A volcanic eruption shoots lots of ash and dust into the air, preventing some of the sunlight from reaching Earth and thus disturbing usual weather patterns.",화산 폭발은 많은 재와 먼지를 공기 중으로 방출하여 햇빛의 일부가 지구에 도달하는 것을 방해하여 일반적인 날씨 패턴을 교란시킵니다.,,현재분사/동명사 / 비교급,V-ing / Comparative,중,144,,"A volcanic eruption shoots lots of ash and dust into the air, preventing | some of the sunlight from reaching Earth and thus disturbing usual weather patterns.",화산 폭발은 많은 재와 먼지를 공기 중으로 방출하여 햇빛의 | 일부가 지구에 도달하는 것을 방해하여 일반적인 날씨 패턴을 교란시킵니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-073,Extra/Extracted,Volcanic eruption sometimes changes world weather patterns.,화산 폭발은 때때로 세계의 날씨 패턴을 변화시킵니다.,,비교급,Comparative,중,144,,Volcanic eruption sometimes | changes world weather patterns.,화산 폭발은 때때로 | 세계의 날씨 패턴을 변화시킵니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-074,Extra/Extracted,How does lceland make use of volcanoes?,아이슬란드는 화산을 어떻게 활용하나요?,,의문사 구문 / 사역동사,Wh-word / make/have/let + O + V,중,,,How does lceland | make use of volcanoes?,아이슬란드는 화산을 | 어떻게 활용하나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-075,Extra/Extracted,A Deadly Volcano Mt.,치명적인 화산,,일반 문장,-,중,144,,A Deadly | Volcano Mt.,치명적인 | 화산,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-076,Extra/Extracted,"Tambora, an active volcano on the island of Sumbawa, Indonesia, erupted in 1815.",1815년 인도네시아 숨바와 섬의 활화산 탐보라(Tambora)가 폭발했다.,,일반 문장,-,중,144,,"Tambora, an active volcano on the | island of Sumbawa, Indonesia, erupted in 1815.",1815년 인도네시아 숨바와 | 섬의 활화산 탐보라(Tambora)가 폭발했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
