id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L07-11,Main,Check if the news has hard evidence.,그 뉴스가 확실한 증거를 가지고 있는지 확인해라.,G0709,접속사 if (~인지 아닌지),Check if + S + V,상,128,Check if the | news has hard evidence.,그 뉴스가 확실한 | 증거를 가지고 있는지 확인해라.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-12,Main,Garcia-Fuller’s students also learn how to tell fact from opinion in the news.,가르시아 풀러의 학생들은 또한 뉴스에서 사실과 의견을 구별하는 법을 배운다.,G0710,어구 표현,tell A from B,중,129,Garcia-Fuller’s students also learn how to | tell fact from opinion in the news.,가르시아 풀러의 학생들은 또한 뉴스에서 | 사실과 의견을 구별하는 법을 배운다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-13,Main,You also have to check if they are based on facts.,당신은 또한 그것들이 사실에 근거하고 있는지 확인해야 한다.,G0709,접속사 if (~인지 아닌지),check if + S + V,상,129,You also have to check | if they are based on facts.,당신은 또한 그것들이 사실에 | 근거하고 있는지 확인해야 한다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-14,Main,If a story or a photo seems too good to be true," stop and think.,만약 이야기나 사진이 믿기기 힘들 정도로 너무 좋다면, 멈춰서 생각해 보라.,G0711",G0711,너무 ~해서 ~할수 없다,too ... to + V,중,129,If a story or a photo | seems too good to be true," stop and think.,만약 이야기나 사진이 믿기기 | 힘들 정도로 너무 좋다면, 멈춰서 생각해 보라.,G0711",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-15,Main,The site is full of information on an animal called a tree octopus.,그 사이트는 나무 문어라고 불리는 동물에 대한 정보로 가득 차 있다.,G0712,어휘 및 수식,called + N / be full of,하,130,The site is full of information | on an animal called a tree octopus.,그 사이트는 나무 문어라고 불리는 | 동물에 대한 정보로 가득 차 있다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-16,Main,"Question everything, even things that I say.","모든 것에 의문을 가져라, 심지어 내가 말하는 것들까지도.,G0713",G0713,주격 관계대명사,things that + S + V,하,130,"Question everything, even | things that I say.","모든 것에 의문을 가져라, | 심지어 내가 말하는 것들까지도.,G0713",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-17,Focus In,Garcia-Fuller said she was teaching her students how to tell fake news from real news.,가르시아 풀러는 자신이 학생들에게 가짜 뉴스와 진짜 뉴스를 구별하는 법을 가르치고 있다고 말했다.,G0714,간접 화법(전달동사),said (that) S + V,상,131,Garcia-Fuller said she was teaching her students | how to tell fake news from real news.,가르시아 풀러는 자신이 학생들에게 가짜 뉴스와 | 진짜 뉴스를 구별하는 법을 가르치고 있다고 말했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-18,Focus In,I wonder if she will like my present.,그녀가 내 선물을 좋아할지 궁금해.,G0709,접속사 if (~인지 아닌지),I wonder if + S + V,중,131,I wonder if she | will like my present.,그녀가 내 | 선물을 좋아할지 궁금해.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-19,Focus In,She told her brother that she was not crying.,그녀는 남동생에게 울고 있지 않다고 말했다.,G0714,간접 화법(전달동사),told + O + that S + V,상,131,She told her brother | that she was not crying.,그녀는 남동생에게 울고 | 있지 않다고 말했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-20,Focus In,He said that he knew the answer.,그는 자신이 정답을 알고 있다고 말했다.,G0714,간접 화법(전달동사),said that S + V,중,132,He said that | he knew the answer.,그는 자신이 정답을 | 알고 있다고 말했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-021,Reading,"“I think a lot of people just look at one thing and believe it’s true,” Patricia’s classmate said.",“많은 사람이 단지 하나만 보고 그것이 사실이라고 믿는 것 같아요.”라고 한 학생이 말했습니다.,G0708,가주어 it / 어구 표현,It is important to / pay attention to,상,128,"“I think a lot of people just look at | one thing and believe it’s true,” Patricia’s classmate said.",“많은 사람이 단지 하나만 보고 그것이 | 사실이라고 믿는 것 같아요.”라고 한 학생이 말했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-022,Reading,"This skill is getting more important these days as stories can spread very fast, and anyone can make a website full of false information.","이야기가 매우 빨리 퍼지고 누구나 허위 정보로 가득 찬 웹사이트를 만들 수 있는 요즘, 이러한 능력은 더욱 중요해지고 있습니다.",G0708,가주어 it / 어구 표현,It is important to / pay attention to,상,128,"This skill is getting more important these days as stories can spread | very fast, and anyone can make a website full of false information.","이야기가 매우 빨리 퍼지고 누구나 허위 정보로 가득 찬 | 웹사이트를 만들 수 있는 요즘, 이러한 능력은 더욱 중요해지고 있습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-023,Reading,Garcia-Fuller also said sometimes it can be very hard to be a smart news reader.,가르시아 풀러 선생님은 똑똑한 뉴스 독자가 되는 것이 때로는 매우 힘들 수 있다고도 말씀하셨습니다.,G0712,어구 및 수동태,be full of / be made up,중,130,Garcia-Fuller also said sometimes it can be | very hard to be a smart news reader.,가르시아 풀러 선생님은 똑똑한 뉴스 독자가 되는 | 것이 때로는 매우 힘들 수 있다고도 말씀하셨습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-024,Reading,She tests her students with a website that appears to provide information on an animal called a tree octopus.,그녀는 '나무 문어'라는 동물에 대한 정보를 제공하는 것처럼 보이는 웹사이트로 학생들을 테스트했습니다.,G0712,어구 및 수동태,be full of / be made up,중,130,She tests her students with a website that appears | to provide information on an animal called a tree octopus.,그녀는 '나무 문어'라는 동물에 대한 정보를 | 제공하는 것처럼 보이는 웹사이트로 학생들을 테스트했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-025,Reading,"The site is full of information on this animal, along with a few unclear photos of octopuses in trees.",그 사이트에는 나무 위에 있는 문어들의 몇몇 불분명한 사진과 함께 이 동물에 대한 정보가 가득했습니다.,G0712,어구 및 수동태,be full of / be made up,중,130,"The site is full of information on this animal, | along with a few unclear photos of octopuses in trees.",그 사이트에는 나무 위에 있는 문어들의 몇몇 | 불분명한 사진과 함께 이 동물에 대한 정보가 가득했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-026,Reading,"But like the story of scary clowns, it’s totally made up.",하지만 무서운 광대 이야기처럼 그것은 완전히 지어낸 것이었습니다.,G0712,어구 및 수동태,be full of / be made up,중,130,"But like the story of | scary clowns, it’s totally made up.",하지만 무서운 광대 이야기처럼 | 그것은 완전히 지어낸 것이었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-027,Extra/Extracted,"Title: Fact, Opinion, or Fake --- Lesson 07 --- [Page 117] Project Step 1     ׮ Option Step 2   ׮ I’d like to make special cookies.","제목: Fact, Opinion, or Fake --- Lesson 07 --- [Page 117] 프로젝트 1단계 ׮ 옵션 2단계 ׮ 특별한 쿠키를 만들고 싶어요.",,to부정사 / 사역동사,to + V / make/have/let + O + V,중,117,"Title: Fact, Opinion, or Fake --- Lesson 07 --- [Page 117] Project Step 1  |    ׮ Option Step 2   ׮ I’d like to make special cookies.","제목: Fact, Opinion, or Fake --- Lesson 07 --- [Page | 117] 프로젝트 1단계 ׮ 옵션 2단계 ׮ 특별한 쿠키를 만들고 싶어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-028,Extra/Extracted,"The less sugar I use, the healthier the cookies are.",설탕을 적게 사용할수록 쿠키는 더 건강해집니다.,,비교급,Comparative,중,117,"The less sugar I use, | the healthier the cookies are.",설탕을 적게 사용할수록 | 쿠키는 더 건강해집니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-029,Extra/Extracted,It is these healthy cookies tha t will ma ke everyone healthy.,모두를 건강하게 만들어줄 건강한 쿠키입니다.,,조동사,Modal + V,중,117,It is these healthy cookies tha | t will ma ke everyone healthy.,모두를 건강하게 | 만들어줄 건강한 쿠키입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-030,Extra/Extracted,I’d like to make a beautiful garden for people.,나는 사람들을 위한 아름다운 정원을 만들고 싶습니다.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,117,I’d like to make | a beautiful garden for people.,나는 사람들을 위한 | 아름다운 정원을 만들고 싶습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-031,Extra/Extracted,"The more trees I plant there, the more birds will come.",그곳에 나무를 많이 심을수록 새들이 더 많이 올 것입니다.,,조동사 / 비교급,Modal + V / Comparative,중,,"The more trees I plant | there, the more birds will come.",그곳에 나무를 많이 심을수록 | 새들이 더 많이 올 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-032,Extra/Extracted,It is this beautiful garden tha t will make people feel better.,사람들의 기분을 좋게 만드는 것은 바로 이 아름다운 정원입니다.,,조동사 / 비교급,Modal + V / Comparative,중,117,It is this beautiful garden tha | t will make people feel better.,사람들의 기분을 좋게 만드는 | 것은 바로 이 아름다운 정원입니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-033,Extra/Extracted,"118 Lesson 6 [Page 118] More Info smart craft ideas In the past, it was impossible to make this large round jar by hand.",118 6과 [페이지 118] 추가 정보 스마트 공예 아이디어 과거에는 이렇게 크고 둥근 항아리를 손으로 만드는 것이 불가능했습니다.,,to부정사 / 비교급,to + V / Comparative,중,118,"118 Lesson 6 [Page 118] More Info smart craft ideas In the | past, it was impossible to make this large round jar by hand.",118 6과 [페이지 118] 추가 정보 스마트 공예 아이디어 | 과거에는 이렇게 크고 둥근 항아리를 손으로 만드는 것이 불가능했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-034,Extra/Extracted,"The larger a jar was, the more diﬃ   cult it was to make.",항아리가 클수록 만들기가 더 어려워졌습니다.,,to부정사 / 비교급,to + V / Comparative,중,118,"The larger a jar was, the more | diﬃ   cult it was to make.",항아리가 클수록 | 만들기가 더 어려워졌습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-035,Extra/Extracted,"This is called Dalhang-ari, a moon jar, because it looks like a full moon.",보름달처럼 생겼다고 해서 달항아리라 불린다.,,이유의 접속사 / 수동태,Because/Since + S + V / be + p.p.,중,118,"This is called Dalhang-ari, a moon jar, | because it looks like a full moon.",보름달처럼 생겼다고 | 해서 달항아리라 불린다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-036,Extra/Extracted,It was a po/t_t  er that solved this problem.,이 문제를 해결한 것이 바로 po/t_t er였습니다.,,접속사/관계대명사 that,that + S + V / N + that,중,118,It was a po/t_t  | er that solved this problem.,이 문제를 해결한 | 것이 바로 po/t_t er였습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-037,Extra/Extracted,A smart po/t_t  er put two large bowls together to make this moon jar.,똑똑한 주전자가 큰 그릇 두 개를 합쳐서 만든 달항아리입니다.,,to부정사 / 비교급,to + V / Comparative,중,118,A smart po/t_t  er put two | large bowls together to make this moon jar.,똑똑한 주전자가 큰 그릇 | 두 개를 합쳐서 만든 달항아리입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-038,Extra/Extracted,"׮ Read & Write 1)   A:   Leonardo da Vinci painted The Starry Night, right?",׮ 읽기 & 쓰기 1) A: 레오나르도 다빈치가 별이 빛나는 밤을 그렸죠?,,일반 문장,-,중,119,"׮ Read & Write 1)   A:  |  Leonardo da Vinci painted The Starry Night, right?",׮ 읽기 & 쓰기 1) A: | 레오나르도 다빈치가 별이 빛나는 밤을 그렸죠?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-039,Extra/Extracted,(the Mona Lisa) (2)   A:   English is still diffi  cult for me.,(모나리자) (2) A: 영어는 아직도 나에게 어렵다.,,일반 문장,-,중,119,(the Mona Lisa) (2)   A:  |  English is still diffi  cult for me.,(모나리자) (2) A: | 영어는 아직도 나에게 어렵다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-040,Extra/Extracted,B:   The only way is to practice more.,B: 유일한 방법은 연습을 더 많이 하는 거예요.,,to부정사 / 비교급,to + V / Comparative,중,119,B:   The only | way is to practice more.,B: 유일한 방법은 연습을 | 더 많이 하는 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-041,Extra/Extracted,"(much, practice, speak, well) Topic e.g.","(많다, 연습하다, 말하다, 잘) 주제 예:",,일반 문장,-,중,119,"(much, practice, speak, | well) Topic e.g.","(많다, 연습하다, 말하다, | 잘) 주제 예:",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-042,Extra/Extracted,It is a happy song that I’d like to make someday.,언젠가 꼭 만들어보고 싶은 행복한 노래입니다.,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,,It is a happy song | that I’d like to make someday.,언젠가 꼭 만들어보고 | 싶은 행복한 노래입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-043,Extra/Extracted,"The more you sing my song, the happier you will get.",내 노래를 많이 부를수록 더 행복해질 거예요.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,119,"The more you sing my | song, the happier you will get.",내 노래를 많이 | 부를수록 더 행복해질 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-044,Extra/Extracted,"Listen & Speak 1)   prefer  (2) hate A   Which do you prefer,  or B   I prefer .","듣고 말하기 1) 선호 (2) A 싫어 어느 쪽을 선호하시나요, 아니면 B I 선호 .",,관계대명사 / 비교급,Relative Pronoun / Comparative,중,119,"Listen & Speak 1)   prefer  (2) hate A  |  Which do you prefer,  or B   I prefer .","듣고 말하기 1) 선호 (2) A 싫어 | 어느 쪽을 선호하시나요, 아니면 B I 선호 .",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-045,Extra/Extracted,going camping / going swimming watching horror movies / reading books (1)   You can use this book as a fi lter.,캠핑가기 / 수영하기 공포영화 보기 / 책 읽기 (1) 이 책을 필터로 활용하실 수 있습니다.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,119,going camping / going swimming watching horror movies / reading books | (1)   You can use this book as a fi lter.,캠핑가기 / 수영하기 공포영화 보기 / 책 | 읽기 (1) 이 책을 필터로 활용하실 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-046,Extra/Extracted,Simply tear out a page and pour dirty water on it.,페이지를 찢고 그 위에 더러운 물을 부으면 됩니다.,,비교급,Comparative,중,119,Simply tear out a page | and pour dirty water on it.,페이지를 찢고 그 위에 | 더러운 물을 부으면 됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-047,Extra/Extracted,"As the water goes through the page, it changes into clean drinking water.",물이 페이지를 통과하면서 깨끗한 식수로 변합니다.,,이유의 접속사 / 현재분사/동명사,Because/Since + S + V / V-ing,중,119,"As the water goes through the | page, it changes into clean drinking water.",물이 페이지를 통과하면서 | 깨끗한 식수로 변합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-048,Extra/Extracted,"(2)   After you finish reading this book, plant it and water it.",(2) 이 책을 다 읽고 나면 심고 물을 주세요.,,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,119,"(2)   After you finish reading | this book, plant it and water it.",(2) 이 책을 다 | 읽고 나면 심고 물을 주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-049,Extra/Extracted,You will see new leaves growing on the book.,책에 새 잎이 자라는 것을 볼 수 있습니다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,119,You will see new | leaves growing on the book.,책에 새 잎이 자라는 | 것을 볼 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-050,Extra/Extracted,"Adapted from Plant this book to grow a tree (Margaret Badore, 2015) e.g.","나무를 키우기 위해 이 책의 Plant를 각색했습니다(Margaret Badore, 2015).",,to부정사,to + V,중,119,"Adapted from Plant this book to | grow a tree (Margaret Badore, 2015) e.g.","나무를 키우기 위해 이 | 책의 Plant를 각색했습니다(Margaret Badore, 2015).",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-051,Extra/Extracted,120 Lesson 6 [Page 120] Words Read & WriteListen & Speak Let’s Sing Along The Rose by Westlife It’s the heart afraid of breaking That never takes the chance That never learns to dance It’s the dream afraid of waking We Are All Makers 121 [Page 121] Lesson Self-check׮ What do you think of this diary?,120 Lesson 6 [Page 120] Words Read & WriteListen & Speak Let's Sing Along The Rose by Westlife 깨질까 두려워하는 마음 기회를 잡지 못하는 마음 춤을 배우지 못하는 꿈 깨는 것이 두렵다 We Are All Makers 121 [Page 121] Lesson Self-check ׮ 이 일기에 대해 어떻게 생각하세요?,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,119,120 Lesson 6 [Page 120] Words Read & WriteListen & Speak Let’s Sing Along The Rose by Westlife It’s the heart afraid of breaking That never takes the | chance That never learns to dance It’s the dream afraid of waking We Are All Makers 121 [Page 121] Lesson Self-check׮ What do you think of this diary?,120 Lesson 6 [Page 120] Words Read & WriteListen & Speak Let's Sing Along The Rose by Westlife 깨질까 두려워하는 마음 기회를 잡지 | 못하는 마음 춤을 배우지 못하는 꿈 깨는 것이 두렵다 We Are All Makers 121 [Page 121] Lesson Self-check ׮ 이 일기에 대해 어떻게 생각하세요?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-052,Extra/Extracted,Get Readyػ We’ll learn ....,준비하세요? 우리는 배울 것입니다 ....,,일반 문장,-,중,,Get Readyػ | We’ll learn ....,준비하세요? 우리는 | 배울 것입니다 ....,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-053,Extra/Extracted,"Fact, Opinion, or Fake 122 Lesson 7 [Page 122] Watch & Think Fact, Opinion, or Fake 123 [Page 123] A     Listen and number.","사실, 의견 또는 가짜 122 7과 [페이지 122] 관찰 및 생각 사실, 의견 또는 가짜 123 [페이지 123] A 듣고 번호를 매깁니다.",,비교급,Comparative,중,121,"Fact, Opinion, or Fake 122 Lesson 7 [Page 122] Watch & Think Fact, | Opinion, or Fake 123 [Page 123] A     Listen and number.","사실, 의견 또는 가짜 122 7과 [페이지 122] 관찰 및 생각 | 사실, 의견 또는 가짜 123 [페이지 123] A 듣고 번호를 매깁니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-054,Extra/Extracted,׮ Start O f f Your Turn Talk with your partner.,׮ 귀하의 차례 시작 파트너와 대화하십시오.,,비교급,Comparative,중,123,׮ Start O f f | Your Turn Talk with your partner.,׮ 귀하의 차례 | 시작 파트너와 대화하십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-055,Extra/Extracted,Listen & Talk How do you feel about ...?,Listen & Talk ...에 대해 어떻게 생각하시나요?,,의문사 구문,Wh-word,중,124,Listen & Talk How | do you feel about ...?,Listen & Talk | ...에 대해 어떻게 생각하시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-056,Extra/Extracted,light T-shirt touching boring not real touching boring not real touching boring not real softbag coat warm comfortable unique B     Listen and match.,가벼운 티셔츠 촉감 지루함 촉감 지루함 촉감 지루함 촉감 소프트백 코트 따뜻하고 편안함 유니크 B 듣고 매치해보세요.,,현재분사/동명사,V-ing,중,123,light T-shirt touching boring not real touching boring not real touching boring not | real softbag coat warm comfortable unique B     Listen and match.,가벼운 티셔츠 촉감 지루함 촉감 지루함 촉감 지루함 | 촉감 소프트백 코트 따뜻하고 편안함 유니크 B 듣고 매치해보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-057,Extra/Extracted,Speak Up Look and talk.׮ e.g.,말하세요. 보고 이야기하세요.,,일반 문장,-,중,124,Speak Up Look | and talk.׮ e.g.,말하세요. | 보고 이야기하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-058,Extra/Extracted,A How do you feel about this cat?,A 이 고양이에 대해 어떻게 생각하세요?,,의문사 구문 / 지각동사,Wh-word / see/hear + O + V(ing),중,124,A How do you | feel about this cat?,A 이 고양이에 | 대해 어떻게 생각하세요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-059,Extra/Extracted,B I think it looks cute.,B 내 생각엔 귀엽게 보이는 것 같아.,,일반 문장,-,중,123,B I think | it looks cute.,B 내 생각엔 | 귀엽게 보이는 것 같아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-060,Extra/Extracted,It’s a perfect pet for us.,그것은 우리에게 완벽한 애완 동물입니다.,,일반 문장,-,중,124,It’s a perfect | pet for us.,그것은 우리에게 | 완벽한 애완 동물입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-061,Extra/Extracted,smart clean cute soft friendly Talk and play a game.,똑똑하다 깨끗하다 귀엽고 부드러우며 친근하게 이야기하고 게임을 해보세요.,,일반 문장,-,중,124,smart clean cute soft friendly | Talk and play a game.,똑똑하다 깨끗하다 귀엽고 부드러우며 | 친근하게 이야기하고 게임을 해보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-062,Extra/Extracted,ппॵറ ա৬ Mission How do you feel about this ad?,пп ॵ റ ڡ৬ Mission 이 광고에 대해 어떻게 생각하시나요?,,의문사 구문 / 지각동사,Wh-word / see/hear + O + V(ing),중,124,ппॵറ ա৬ Mission How do | you feel about this ad?,пп ॵ റ ڡ৬ Mission | 이 광고에 대해 어떻게 생각하시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-063,Extra/Extracted,We should not believe every ad.,우리는 모든 광고를 믿어서는 안됩니다.,,조동사,Modal + V,중,124,We should not | believe every ad.,우리는 모든 | 광고를 믿어서는 안됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-064,Extra/Extracted,cat cute Minsu Animal Reason Friend’s Namee.g.,고양이 귀여워 민수 동물이유 친구이름e.g.,,일반 문장,-,중,124,cat cute Minsu | Animal Reason Friend’s Namee.g.,고양이 귀여워 | 민수 동물이유 친구이름e.g.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-065,Extra/Extracted,"Fact, Opinion, or Fake 125 [Page 125] StepU   p Big Mouth’s Show Real-life Scene Well, I don’t think it’s that great.","사실, 의견 또는 가짜 125 [페이지 125] StepU p Big Mouth의 쇼 실제 장면 음, 그다지 좋지는 않은 것 같습니다.",,접속사/관계대명사 that,that + S + V / N + that,중,121,"Fact, Opinion, or Fake 125 [Page 125] StepU   p | Big Mouth’s Show Real-life Scene Well, I don’t think it’s that great.","사실, 의견 또는 가짜 125 [페이지 125] StepU p Big | Mouth의 쇼 실제 장면 음, 그다지 좋지는 않은 것 같습니다.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L07-066,Extra/Extracted,It doesn’t make sense.,말이 안 돼요.,,일반 문장,-,중,,It doesn’t | make sense.,말이 | 안 돼요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-067,Extra/Extracted,"Oh, look at his photo of an octopus.","아, 문어 사진 좀 보세요.",,일반 문장,-,중,125,"Oh, look at his | photo of an octopus.","아, 문어 | 사진 좀 보세요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L07-068,Extra/Extracted,He said it lives in a tree.,나무에 산다고 하더군요.,,일반 문장,-,중,125,He said it | lives in a tree.,나무에 | 산다고 하더군요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-069,Extra/Extracted,He always makes me laugh out loud.,그는 항상 나를 큰 소리로 웃게 만듭니다.,,일반 문장,-,중,125,He always makes | me laugh out loud.,그는 항상 나를 | 큰 소리로 웃게 만듭니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-070,Extra/Extracted,He took the photo when it was climbing the tree.,나무에 오르면서 사진을 찍었습니다.,,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,125,He took the photo when | it was climbing the tree.,나무에 오르면서 | 사진을 찍었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-071,Extra/Extracted,"He’s funny, but don’t believe everything he says.",그는 재미있지만 그가 하는 말을 모두 믿지는 마세요.,,현재분사/동명사,V-ing,중,125,"He’s funny, but don’t | believe everything he says.",그는 재미있지만 그가 하는 | 말을 모두 믿지는 마세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L07-072,Extra/Extracted,Big Mouth’s Show is really cool.,Big Mouth의 쇼는 정말 멋집니다.,,일반 문장,-,중,125,Big Mouth’s Show | is really cool.,Big Mouth의 | 쇼는 정말 멋집니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
