id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L03-11,Main,He succeeded in floating a live frog in the air by using magnets.,그는 자석을 사용하여 살아있는 개구리를 공중에 띄우는 데 성공했다.,G0308,어구 표현,succeed in V-ing,중,50,He succeeded in floating a live | frog in the air by using magnets.,그는 자석을 사용하여 살아있는 | 개구리를 공중에 띄우는 데 성공했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-12,Main,"If people don’t have a sense of humor, they are usually not very good scientists.","사람들이 유머 감각이 없다면, 그들은 대개 아주 훌륭한 과학자가 아니다.,G0309",G0309,조건의 접속사,If + S + V,하,50,"If people don’t have a sense of | humor, they are usually not very good scientists.","사람들이 유머 감각이 없다면, 그들은 | 대개 아주 훌륭한 과학자가 아니다.,G0309",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-13,Main,Not only the winners’ fun studies but also the ceremony makes people laugh.,수상자들의 재미있는 연구뿐만 아니라 시상식도 사람들을 웃게 만든다.,G0310,상관접속사,Not only A but also B,상,51,Not only the winners’ fun studies | but also the ceremony makes people laugh.,수상자들의 재미있는 연구뿐만 아니라 | 시상식도 사람들을 웃게 만든다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-14,Main," Zimbabwe's ten trillion Zimbabwean dollars, which is worth less than one U.S. dollar.",미화 1달러보다 가치가 낮은 짐바브웨의 10조 달러 지폐.,G0311,계속적 용법의 관계대명사,"N + , which + V",상,51," Zimbabwe's ten trillion Zimbabwean dollars, which | is worth less than one U.S. dollar.",미화 1달러보다 가치가 낮은 | 짐바브웨의 10조 달러 지폐.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-15,Grammar,The band is popular enough to win the award.,그 밴드는 상을 받을 만큼 충분히 인기가 있다.,G0304,형용사 + enough to,ADJ + enough to + V,중,53,The band is popular | enough to win the award.,그 밴드는 상을 받을 | 만큼 충분히 인기가 있다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-16,Grammar,Anne is not only lovely but also smart.,앤은 사랑스러울 뿐만 아니라 똑똑하다.,G0310,상관접속사,Not only A but also B,중,53,Anne is not only | lovely but also smart.,앤은 사랑스러울 | 뿐만 아니라 똑똑하다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-17,Grammar,Our songs are easy enough to sing.,우리 노래는 부르기에 충분히 쉽다.,G0304,형용사 + enough to,ADJ + enough to + V,하,53,Our songs are | easy enough to sing.,우리 노래는 | 부르기에 충분히 쉽다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-18,Grammar,Your smile is bright enough to light up the classroom.,네 미소는 교실을 밝힐 만큼 충분히 환하다.,G0304,형용사 + enough to,ADJ + enough to + V,중,57,Your smile is bright enough | to light up the classroom.,네 미소는 교실을 | 밝힐 만큼 충분히 환하다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-19,Reading,Malala Yousafzai won the Nobel Prize because she had fought for children’s rights.,말랄라 유사프자이는 아동 권리를 위해 싸웠기 때문에 노벨상을 받았다.,G0312,과거완료 시제,because S + had + p.p.,상,58,Malala Yousafzai won the Nobel Prize | because she had fought for children’s rights.,말랄라 유사프자이는 아동 권리를 | 위해 싸웠기 때문에 노벨상을 받았다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-20,Reading,Not only Marie Curie but also her daughter was awarded the Nobel Prize.,마리 퀴리뿐만 아니라 그녀의 딸도 노벨상을 받았다.,G0310,상관접속사,Not only A but also B,중,58,Not only Marie Curie but also | her daughter was awarded the Nobel Prize.,마리 퀴리뿐만 아니라 | 그녀의 딸도 노벨상을 받았다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-021,Reading,Maybe not.,아마 아닐 것입니다.,G0304,형용사 + enough to 구문,ADJ + enough to + V,중,49,Maybe | not.,아마 | 아닐 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-022,Reading,But how about an Ig Nobel Prize?,하지만 이그 노벨상은 어떨까요?,G0304,형용사 + enough to 구문,ADJ + enough to + V,중,49,But how about | an Ig Nobel Prize?,하지만 이그 | 노벨상은 어떨까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-023,Reading,He won one in 2017 for this fun research.,그는 이 재미있는 연구로 2017년에 이그 노벨상을 받았습니다.,G0304,형용사 + enough to 구문,ADJ + enough to + V,중,49,He won one in | 2017 for this fun research.,그는 이 재미있는 연구로 | 2017년에 이그 노벨상을 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-024,Reading,The prizes are presented by real Nobel winners in Sanders Theater at Harvard University.,상이 수여되는 하버드 대학교 샌더스 극장에는 실제 노벨상 수상자들이 시상합니다.,G0306,수동태 / 어휘 표현,be presented / be filled with / eager to,하,50,The prizes are presented by real Nobel | winners in Sanders Theater at Harvard University.,상이 수여되는 하버드 대학교 샌더스 | 극장에는 실제 노벨상 수상자들이 시상합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-025,Reading,The room is usually filled with people who are eager to cheer for the brave scientists with their “laughable” research.,그 방은 보통 “웃음이 날 만한” 연구를 한 용감한 과학자들을 응원하고 싶어 하는 사람들로 가득 차 있습니다.,G0306,수동태 / 어휘 표현,be presented / be filled with / eager to,하,50,The room is usually filled with people who are eager | to cheer for the brave scientists with their “laughable” research.,그 방은 보통 “웃음이 날 만한” 연구를 한 | 용감한 과학자들을 응원하고 싶어 하는 사람들로 가득 차 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-026,Reading,Andre Geim also won an award that year.,안드레 가임 또한 그해에 상을 받았습니다.,G0308,어구 표현 / 조건문,succeed in V-ing / if S + V,중,50,Andre Geim also won | an award that year.,안드레 가임 또한 | 그해에 상을 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-027,Reading,"In 2005, Gauri Nanda won the Ig Nobel Prize in Economics for inventing an alarm clock.",2005년 가우리 난다는 알람 시계를 발명한 공로로 이그 노벨 경제학상을 받았습니다.,G0311,동명사 / 어휘 표현,keeps running away / get out of,중,50,"In 2005, Gauri Nanda won the Ig Nobel | Prize in Economics for inventing an alarm clock.",2005년 가우리 난다는 알람 시계를 | 발명한 공로로 이그 노벨 경제학상을 받았습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-028,Reading,It keeps running away until the sleeper finally gets out of bed.,이 시계는 잠자는 사람이 마침내 침대에서 나올 때까지 계속해서 도망쳐 다닙니다.,G0311,동명사 / 어휘 표현,keeps running away / get out of,중,50,It keeps running away until the | sleeper finally gets out of bed.,이 시계는 잠자는 사람이 마침내 | 침대에서 나올 때까지 계속해서 도망쳐 다닙니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-029,Reading,"Not only the winners’ fun studies but also the ceremony for the Ig Nobel Prizes makes people laugh. There are a number of interesting things that keep people from getting bored. The opening and closing speeches are just two words each: “Welcome. Welcome.” and “Goodbye. Goodbye.” If someone talks for too long, an eight-year-old girl called Miss Sweetie Poo shouts repeatedly, “Please stop! I’m bored.”","수상자들의 재미있는 연구뿐만 아니라 이그 노벨상 시상식 또한 사람들을 웃게 만듭니다. 사람들이 지루해하지 않도록 하는 흥미로운 것들이 많이 있습니다. 개회사와 폐회사는 각각 “환영합니다. 환영합니다”와 “안녕히 가세요. 안녕히 가세요”라는 단 두 마디뿐입니다. 만약 누군가 너무 오래 말하면, 미스 스위티 푸라고 불리는 8살 소녀가 “그만하세요! 지루해요”라고 반복해서 외칩니다.",G0310,상관접속사 / 어구 표현,Not only... but also / keep from V-ing,상,51,"Not only the winners’ fun studies but also the ceremony for the Ig Nobel Prizes makes people laugh. There are a number of interesting things that keep people from getting bored. The | opening and closing speeches are just two words each: “Welcome. Welcome.” and “Goodbye. Goodbye.” If someone talks for too long, an eight-year-old girl called Miss Sweetie Poo shouts repeatedly, “Please stop! I’m bored.”","수상자들의 재미있는 연구뿐만 아니라 이그 노벨상 시상식 또한 사람들을 웃게 만듭니다. 사람들이 지루해하지 않도록 하는 흥미로운 것들이 많이 있습니다. 개회사와 폐회사는 각각 “환영합니다. | 환영합니다”와 “안녕히 가세요. 안녕히 가세요”라는 단 두 마디뿐입니다. 만약 누군가 너무 오래 말하면, 미스 스위티 푸라고 불리는 8살 소녀가 “그만하세요! 지루해요”라고 반복해서 외칩니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-030,Reading,"Each winner receives ten trillion Zimbabwean dollars, which is worth less than one U.S.","각 수상자는 짐바브웨의 10조 달러를 받는데, 이것은 미화 1달러보다 가치가 낮습니다.",G0311,계속적 용법 / 비교급 강조,worth / which is / a lot more fun,중,51-52,"Each winner receives ten trillion Zimbabwean dollars, | which is worth less than one U.S.","각 수상자는 짐바브웨의 10조 달러를 | 받는데, 이것은 미화 1달러보다 가치가 낮습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-031,Reading,Throwing paper planes is another fun tradition.,이그 노벨 시상식은 “여러분이 상을 받지 못했다면 – 그리고 만약 받았다면 – 내년에는 더 큰 행운이 따르기를!”이라는 말로 끝납니다.,G0311,계속적 용법 / 비교급 강조,worth / which is / a lot more fun,중,51-52,Throwing paper planes | is another fun tradition.,이그 노벨 시상식은 “여러분이 상을 받지 못했다면 – 그리고 | 만약 받았다면 – 내년에는 더 큰 행운이 따르기를!”이라는 말로 끝납니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-032,Reading,"The Ig Nobel Prize ceremony ends with the words, “If you didn’t win a prize – and if you did – better luck next year!” But the Ig Nobel Prizes make science a lot more fun!",하지만 이그 노벨상은 과학을 훨씬 더 재미있게 만들어 줍니다!,G0311,계속적 용법 / 비교급 강조,worth / which is / a lot more fun,중,51-52,"The Ig Nobel Prize ceremony ends with the words, “If you didn’t win a prize – and if | you did – better luck next year!” But the Ig Nobel Prizes make science a lot more fun!",하지만 이그 노벨상은 과학을 | 훨씬 더 재미있게 만들어 줍니다!,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L03-033,Extra/Extracted,Title: Laugh First and Then Think --- Lesson 03 --- [Page 45] A     Listen and match.,제목: 먼저 웃고 생각하라 --- Lesson 03 --- [45 페이지] A 듣고 맞춰라.,,일반 문장,-,중,45,Title: Laugh First and Then Think --- Lesson 03 --- | [Page 45] A     Listen and match.,제목: 먼저 웃고 생각하라 --- Lesson | 03 --- [45 페이지] A 듣고 맞춰라.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-034,Extra/Extracted,Start O f f Listen & Talk B     Listen and choose.,Start Of f f Listen & Talk B 듣고 선택하세요.,,일반 문장,-,중,45,Start O f f Listen & Talk | B     Listen and choose.,Start Of f f Listen | & Talk B 듣고 선택하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-035,Extra/Extracted,Your Turn Talk with your partner.,귀하의 차례 귀하의 파트너와 대화하십시오.,,비교급,Comparative,중,45,Your Turn Talk | with your partner.,귀하의 차례 | 귀하의 파트너와 대화하십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-036,Extra/Extracted,join the funny photo contest / see your photos join the food art show / see your food artwork perform in the school musical / listen to your song We‛re going to ...,재미있는 사진 콘테스트에 참가하세요 / 사진을 보세요 음식 아트 쇼에 참여하세요 / 학교 뮤지컬에서 음식 작품이 공연되는 걸 보세요 / 노래를 들어보세요 우리는 ...,,to부정사 / 현재분사/동명사,to + V / V-ing,중,45,join the funny photo contest / see your photos join the food art show / see | your food artwork perform in the school musical / listen to your song We‛re going to ...,재미있는 사진 콘테스트에 참가하세요 / 사진을 보세요 음식 아트 쇼에 참여하세요 / | 학교 뮤지컬에서 음식 작품이 공연되는 걸 보세요 / 노래를 들어보세요 우리는 ...,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-037,Extra/Extracted,Speak Up Look and talk.,보고 이야기하십시오.,,일반 문장,-,중,46,Speak Up | Look and talk.,보고 | 이야기하십시오.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-038,Extra/Extracted,I‛m looking forward to the model airplane contest tomorrow.,내일 모형 비행기 대회가 기대됩니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,46,I‛m looking forward to | the model airplane contest tomorrow.,내일 모형 | 비행기 대회가 기대됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-039,Extra/Extracted,I‛ll keep my ﬁ  ngers crossed!,손가락질하지 않겠습니다!,,일반 문장,-,중,47,I‛ll keep my | ﬁ  ngers crossed!,손가락질하지 | 않겠습니다!,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-040,Extra/Extracted,"Well, I think so, but I‛m nervous.","글쎄요, 그럴 것 같지만 긴장됩니다.",,일반 문장,-,중,46,"Well, I think | so, but I‛m nervous.","글쎄요, 그럴 | 것 같지만 긴장됩니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-041,Extra/Extracted,I’m looking forward to it.,나는 그것을 기대하고 있습니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,46,I’m looking | forward to it.,나는 그것을 | 기대하고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-042,Extra/Extracted,A   I’m going to enter the cooking contest tomorrow.,A 내일 요리대회에 참가할 예정이에요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,46,A   I’m going | to enter the cooking contest tomorrow.,A 내일 | 요리대회에 참가할 예정이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-043,Extra/Extracted,Laugh First and Then Think 47 [Page 47] StepU   p Looking Forward to the Talent Show Real-life Scene Ülaugh      enough  tough Ü neighbor bright throu gh sight    thou gh ri ght Say It Right Your Turn A  Minho always makes us laugh out loud.,먼저 웃고 생각하세요 47 [47 쪽] StepU p 장기자랑 기대 실제 현장 Ü 충분히 웃으세요 Ü 눈으로 보면 밝은 이웃 그래도 말하세요 네 차례 민호는 항상 우리를 크게 웃게 만들어요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,46,Laugh First and Then Think 47 [Page 47] StepU   p Looking Forward to the Talent Show Real-life Scene Ülaugh      enough  | tough Ü neighbor bright throu gh sight    thou gh ri ght Say It Right Your Turn A  Minho always makes us laugh out loud.,먼저 웃고 생각하세요 47 [47 쪽] StepU p 장기자랑 기대 실제 현장 Ü 충분히 웃으세요 | Ü 눈으로 보면 밝은 이웃 그래도 말하세요 네 차례 민호는 항상 우리를 크게 웃게 만들어요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L03-044,Extra/Extracted,Looking Forward to the Talent Show We‛re going on a ﬁ  eld trip next Tuesday.,장기자랑을 기대하며 우리는 다음주 화요일에 현장여행을 갈 예정입니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,47,Looking Forward to the Talent Show We‛re going | on a ﬁ  eld trip next Tuesday.,장기자랑을 기대하며 우리는 다음주 | 화요일에 현장여행을 갈 예정입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-045,Extra/Extracted,"What are you going to do in the talent show, Jimin?","지민아, 장기자랑에서 뭐 할 거야?",,to부정사 / 의문사 구문,to + V / Wh-word,중,47,"What are you going to | do in the talent show, Jimin?","지민아, 장기자랑에서 | 뭐 할 거야?",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-046,Extra/Extracted,I‛m going to talk like our teachers do in class and tell some jokes.,저는 우리 선생님들이 수업시간에 하는 것처럼 이야기도 하고 농담도 할 거예요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,47,I‛m going to talk like our teachers | do in class and tell some jokes.,저는 우리 선생님들이 수업시간에 하는 | 것처럼 이야기도 하고 농담도 할 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-047,Extra/Extracted,I‛m really looking forward to it.,정말 기대됩니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,48,I‛m really looking | forward to it.,정말 | 기대됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-048,Extra/Extracted,Will everyone like my show?,모두가 내 쇼를 좋아할까요?,,조동사,Modal + V,중,,Will everyone | like my show?,모두가 내 | 쇼를 좋아할까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-049,Extra/Extracted,"Ha-ha, you sound like our English teacher.","하하, 우리 영어 선생님 같으시네요.",,비교급,Comparative,중,47,"Ha-ha, you sound | like our English teacher.","하하, 우리 | 영어 선생님 같으시네요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-050,Extra/Extracted,Let me show you one part of my act.,내 연기의 한 부분을 보여드리겠습니다.,,사역동사,make/have/let + O + V,중,,Let me show you | one part of my act.,내 연기의 | 한 부분을 보여드리겠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-051,Extra/Extracted,I‛m going to show you more at the show.,공연에서 더 많은 모습을 보여드릴 예정이에요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,47,I‛m going to show | you more at the show.,공연에서 더 많은 | 모습을 보여드릴 예정이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-052,Extra/Extracted,How to Play Sample Dialog A I’m going to travel to Jejudo next week.,샘플 대화 A 플레이 방법 다음 주에 제주도로 여행을 갈 예정이에요.,,to부정사 / 의문사 구문,to + V / Wh-word,중,48,How to Play Sample Dialog A I’m | going to travel to Jejudo next week.,샘플 대화 A 플레이 방법 | 다음 주에 제주도로 여행을 갈 예정이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-053,Extra/Extracted,That sounds great.,정말 좋은 것 같아요.,,접속사/관계대명사 that,that + S + V / N + that,중,48,That | sounds great.,정말 좋은 | 것 같아요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-054,Extra/Extracted,"A   I’m going to enter the dance contest next week, but I’m worried about it.",A 다음 주에 댄스 경연대회에 참가할 예정인데 걱정이 돼요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,46,"A   I’m going to enter the | dance contest next week, but I’m worried about it.",A 다음 주에 댄스 | 경연대회에 참가할 예정인데 걱정이 돼요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-055,Extra/Extracted,” They were started in 1991 by AIR magazine to increase people’s interest in science by honoring the unusual and the imaginative.,” 특이한 것과 상상력을 기리며 과학에 대한 사람들의 관심을 높이기 위해 1991년 AIR 잡지에서 시작되었습니다.,,수동태 / to부정사,be + p.p. / to + V,중,49,” They were started in 1991 by AIR magazine to increase | people’s interest in science by honoring the unusual and the imaginative.,” 특이한 것과 상상력을 기리며 과학에 대한 | 사람들의 관심을 높이기 위해 1991년 AIR 잡지에서 시작되었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-056,Extra/Extracted,Navy won the Ig Nobel Prize for Peace in 2000.,해군은 2000년 이그노벨 평화상을 수상했다.,,일반 문장,-,중,,Navy won the Ig Nobel | Prize for Peace in 2000.,해군은 2000년 | 이그노벨 평화상을 수상했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-057,Extra/Extracted,Is that funny enough for you to laugh out loud?,크게 웃을 만큼 재미있나요?,,to부정사 / 접속사/관계대명사 that,to + V / that + S + V / N + that,중,50,Is that funny enough for | you to laugh out loud?,크게 웃을 | 만큼 재미있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-058,Extra/Extracted,university    be filled with    eager    peace    sailor    instead of succeed    sense    humor    accept    economics    get out of Talk About It What is your favorite school event?,"대학은 성공 대신 열정적인 평화 선원으로 가득 차 있습니다. 유머 감각, 경제학을 받아들입니다. Talk About It에서 벗어나십시오. 가장 좋아하는 학교 행사는 무엇입니까?",,의문사 구문 / 비교급,Wh-word / Comparative,중,50,university    be filled with    eager    peace    sailor    instead of succeed    | sense    humor    accept    economics    get out of Talk About It What is your favorite school event?,"대학은 성공 대신 열정적인 평화 선원으로 가득 차 있습니다. 유머 감각, | 경제학을 받아들입니다. Talk About It에서 벗어나십시오. 가장 좋아하는 학교 행사는 무엇입니까?",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-059,Extra/Extracted,"Join us for the awarding of 10 new Ig Nobel Prizes The 27th Ig* Nobel Prize Ceremony Thursday, September 14, 2017 6:00 PM in Sanders Theater at Since First make one and then Winners of 2017: , Korea “How to  Your ” Laugh First and Then Think 51 [Page 51] Not only the winners’ fun studies but also the ceremony for the Ig Nobel Prizes makes people laugh.","10명의 새로운 이그노벨상 시상식에 참여하세요. 제27회 이그* 노벨상 시상식이 2017년 9월 14일 목요일 오후 6시 샌더스 극장에서 처음으로 만들고 2017년 수상자: , 한국의 ""How to Your"" Laugh First and Then Think 51 [51 페이지] 수상자들의 재미있는 연구뿐만 아니라 이그노벨상 시상식도 사람들을 웃게 만듭니다.",,이유의 접속사 / to부정사,Because/Since + S + V / to + V,중,50,"Join us for the awarding of 10 new Ig Nobel Prizes The 27th Ig* Nobel Prize Ceremony Thursday, September 14, 2017 6:00 PM in Sanders Theater at Since First make one and then Winners | of 2017: , Korea “How to  Your ” Laugh First and Then Think 51 [Page 51] Not only the winners’ fun studies but also the ceremony for the Ig Nobel Prizes makes people laugh.","10명의 새로운 이그노벨상 시상식에 참여하세요. 제27회 이그* 노벨상 시상식이 2017년 9월 14일 목요일 오후 6시 샌더스 극장에서 처음으로 만들고 2017년 수상자: | , 한국의 ""How to Your"" Laugh First and Then Think 51 [51 페이지] 수상자들의 재미있는 연구뿐만 아니라 이그노벨상 시상식도 사람들을 웃게 만듭니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L03-060,Extra/Extracted,ceremony    a number of    keep ...,의식의 숫자 유지 ...,,비교급,Comparative,중,51,ceremony    a number | of    keep ...,의식의 숫자 | 유지 ...,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-061,Extra/Extracted,from    get bored    speech    repeatedly receive    trillion    worth CULTURE U.K.,지루한 말을 반복하다 보면 1000조 달러 상당의 CULTURE U.K.,,일반 문장,-,중,51,from    get bored    speech   |  repeatedly receive    trillion    worth CULTURE U.K.,지루한 말을 반복하다 보면 | 1000조 달러 상당의 CULTURE U.K.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-062,Extra/Extracted,France - Palme d’Or 3.,프랑스 - 황금종려상 3.,,일반 문장,-,중,51,France - | Palme d’Or 3.,프랑스 - | 황금종려상 3.,Main Clause | Sub Clause,AutoParsed,generic_concept
L03-063,Extra/Extracted,"USA - the Fields Medal the top award in the field of mathematics the award for the best and funniest books for children the highest prize at the Cannes Film Festival interesting awards 52 Lesson 3 [Page 52] The Ig Nobel Prize ceremony ends with the words, “If you didn’t win a prize – and if you did – better luck next year!” The winners do not receive lots of money .","미국 - 필즈상 수학 분야 최고의 상 어린이를 위한 가장 재미있고 재미있는 책에 대한 상 칸 영화제에서 최고상 흥미로운 상 52 Lesson 3 [Page 52] 이그노벨상 시상식은 ""만약 상을 받지 못하셨다면 - 그리고 받으셨다면 - 내년에 더 나은 행운을 빕니다!""라는 말로 끝납니다. 승자는 많은 돈을 받지 않습니다.",,조건의 접속사 / 현재분사/동명사,If/Unless + S + V / V-ing,중,50,"USA - the Fields Medal the top award in the field of mathematics the award for the best and funniest books for children the highest prize at the Cannes Film Festival interesting awards 52 Lesson 3 | [Page 52] The Ig Nobel Prize ceremony ends with the words, “If you didn’t win a prize – and if you did – better luck next year!” The winners do not receive lots of money .","미국 - 필즈상 수학 분야 최고의 상 어린이를 위한 가장 재미있고 재미있는 책에 대한 상 칸 영화제에서 최고상 흥미로운 상 52 Lesson 3 | [Page 52] 이그노벨상 시상식은 ""만약 상을 받지 못하셨다면 - 그리고 받으셨다면 - 내년에 더 나은 행운을 빕니다!""라는 말로 끝납니다. 승자는 많은 돈을 받지 않습니다.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L03-064,Extra/Extracted,And the a wards are not great honors like the Nobel Prizes.,그리고 A 병동은 노벨상처럼 큰 영예가 아닙니다.,,일반 문장,-,중,58,And the a wards are not | great honors like the Nobel Prizes.,그리고 A 병동은 | 노벨상처럼 큰 영예가 아닙니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
