id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L01-13,Main,Antonio went to different places to support his family by trading.,안토니오는 무역을 통해 가족을 부양하기 위해 여러 장소를 다녔다.,G0111,to부정사의 부사적 용법,to + V (목적),중,16,Antonio went to different places | to support his family by trading.,안토니오는 무역을 통해 가족을 | 부양하기 위해 여러 장소를 다녔다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L01-14,Main,"One day, he visited a faraway island. There he traded tools for spices.","어느 날, 그는 먼 섬을 방문했다. 그곳에서 그는 도구를 향신료와 맞바꿨다.",G0112,전치사 구문 (trade A for B),trade A for B,하,16,"One day, he visited a faraway | island. There he traded tools for spices.","어느 날, 그는 먼 섬을 | 방문했다. 그곳에서 그는 도구를 향신료와 맞바꿨다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-15,Main,"Thanks to Antonio, the islanders could get what they needed.",안토니오 덕분에 섬사람들은 자신들이 필요한 것을 얻을 수 있었다.,G0110,관계대명사 what,what + S + V,중,17,"Thanks to Antonio, the islanders | could get what they needed.",안토니오 덕분에 섬사람들은 자신들이 | 필요한 것을 얻을 수 있었다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-16,Main,Antonio was surprised that there were rats in the palace.,안토니오는 궁전에 쥐들이 있는 것을 보고 매우 놀랐다.,G0113,감정의 원인(접속사),be surprised that + S + V,중,17,Antonio was surprised that there | were rats in the palace.,안토니오는 궁전에 쥐들이 있는 | 것을 보고 매우 놀랐다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-17,Main,"What the islanders here need is not tools or books, but cats.",여기 섬사람들에게 필요한 것은 도구나 책이 아니라 고양이다.,G0110,관계대명사 what,What + S + V (not A but B),상,17,"What the islanders here need is | not tools or books, but cats.",여기 섬사람들에게 필요한 것은 | 도구나 책이 아니라 고양이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-18,Main,The queen gave Antonio a chest that was filled with jewels.,여왕은 안토니오에게 보석으로 가득 찬 상자를 주었다.,G0114,주격 관계대명사,N + that + V (be filled with),중,18,The queen gave Antonio a | chest that was filled with jewels.,여왕은 안토니오에게 보석으로 | 가득 찬 상자를 주었다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-19,Main,"Luigi, the richest merchant, was jealous. “Cats are worthless,” Luigi thought.","가장 부유한 상인인 루이지는 질투가 났다. ""고양이는 가치가 없어""라고 루이지는 생각했다.",G0115,최상급 및 보어,the + richest / ADJ,중,19,"Luigi, the richest merchant, was | jealous. “Cats are worthless,” Luigi thought.","가장 부유한 상인인 루이지는 질투가 | 났다. ""고양이는 가치가 없어""라고 루이지는 생각했다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-20,Main,Luigi packed his ship with wonderful paintings. He expected more jewels.,루이지는 배에 멋진 그림들을 실었다. 그는 더 많은 보석을 기대했다.,G0116,동사 구문 (pack A with B),pack A with B,하,19,Luigi packed his ship with | wonderful paintings. He expected more jewels.,루이지는 배에 멋진 그림들을 실었다. | 그는 더 많은 보석을 기대했다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-21,Main,"When Luigi opened the box, he was speechless. There was a kitten.","루이지가 상자를 열었을 때, 그는 할 말을 잃었다. 그 안에는 아기 고양이가 있었다.",G0102,시간의 접속사,When + S + V,하,19,"When Luigi opened the box, he | was speechless. There was a kitten.","루이지가 상자를 열었을 때, 그는 할 | 말을 잃었다. 그 안에는 아기 고양이가 있었다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-22,Main,Luigi did not return home a richer man. But he was surely a wiser one.,루이지는 더 부유한 사람이 되어 돌아오지는 못했다. 하지만 그는 확실히 더 현명한 사람이 되었다.,G0117,비교급,richer / wiser,중,19,Luigi did not return home a richer | man. But he was surely a wiser one.,루이지는 더 부유한 사람이 되어 돌아오지는 못했다. | 하지만 그는 확실히 더 현명한 사람이 되었다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-23,Main,That’s what I want to show you.,그것이 내가 당신에게 보여주고 싶은 것이다.,G0110,관계대명사 what,What + S + V,상,52,That’s what I | want to show you.,그것이 내가 당신에게 | 보여주고 싶은 것이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-24,Main,We often see Plum move in the dark.,우리는 종종 플럼이 어둠 속에서 움직이는 것을 본다.,G0118,5형식 지각동사,see + O + V (원형부정사),상,20,We often see Plum | move in the dark.,우리는 종종 플럼이 어둠 | 속에서 움직이는 것을 본다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-25,Reading,What makes you happy?,무엇이 여러분을 행복하게 하나요?,G0101,5형식 사역동사 / 시간 접속사,make + O + OC / when절,하,36-39,What makes | you happy?,무엇이 여러분을 | 행복하게 하나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-26,Reading,Here are the results of our survey on the 100 students of our school.,여기 우리 학교 학생 100명을 대상으로 한 설문 조사 결과가 있습니다.,G0101,5형식 사역동사 / 시간 접속사,make + O + OC / when절,하,36-39,Here are the results of our survey | on the 100 students of our school.,여기 우리 학교 학생 100명을 | 대상으로 한 설문 조사 결과가 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-27,Reading,Most students said they feel happy when they are with their friends.,대부분의 학생은 친구들과 함께 있을 때 행복을 느낀다고 답했습니다.,G0101,5형식 사역동사 / 시간 접속사,make + O + OC / when절,하,36-39,Most students said they feel happy | when they are with their friends.,대부분의 학생은 친구들과 함께 | 있을 때 행복을 느낀다고 답했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-28,Reading,I visited a local hospital last Sunday to help children.,나는 지난주 일요일에 아이들을 돕기 위해 지역 병원을 방문했습니다.,G0110,지각동사 / 관계대명사 what,see + O + V-ing / what절,상,45-52,I visited a local hospital | last Sunday to help children.,나는 지난주 일요일에 아이들을 | 돕기 위해 지역 병원을 방문했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-29,Reading,"While I was there, I saw some people helping each other.","그곳에 있는 동안, 나는 사람들이 서로 돕고 있는 것을 보았습니다.",G0110,지각동사 / 관계대명사 what,see + O + V-ing / what절,상,45-52,"While I was there, I | saw some people helping each other.","그곳에 있는 동안, 나는 사람들이 | 서로 돕고 있는 것을 보았습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-30,Reading,That’s what I want to show you today.,그것이 오늘 내가 여러분께 보여드리고 싶은 것입니다.,G0110,지각동사 / 관계대명사 what,see + O + V-ing / what절,상,45-52,That’s what I want | to show you today.,그것이 오늘 내가 | 여러분께 보여드리고 싶은 것입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-31,Listening,How are you feeling today?,오늘 기분이 어떠니?,G0103,감격/감정 표현하기,be glad to + V,하,12-14,How are | you feeling today?,오늘 | 기분이 어떠니?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-32,Listening,I’m happier than ever.,그 어느 때보다 행복해.,G0103,감격/감정 표현하기,be glad to + V,하,12-14,I’m happier | than ever.,그 어느 | 때보다 행복해.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-33,Listening,I finally booked four tickets for the concert!,마침내 콘서트 티켓 4장을 예매했거든!,G0103,감격/감정 표현하기,be glad to + V,하,12-14,I finally booked four | tickets for the concert!,마침내 콘서트 | 티켓 4장을 예매했거든!,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-34,Listening,I’m glad to hear that.,그 소리를 들으니 기쁘구나.,G0103,감격/감정 표현하기,be glad to + V,하,12-14,I’m glad | to hear that.,그 소리를 | 들으니 기쁘구나.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-35,Listening,I’m looking forward to it.,정말 기대된다.,G0103,감격/감정 표현하기,be glad to + V,하,12-14,I’m looking | forward to it.,정말 | 기대된다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-36,Vocabulary,Why did you look so nervous yesterday?,어제 왜 그렇게 긴장한 것처럼 보였니?,G0105,감각동사 / 원인의 접속사,look + ADJ / because절,중,16-18,Why did you | look so nervous yesterday?,어제 왜 그렇게 | 긴장한 것처럼 보였니?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-37,Vocabulary,I was nervous because I had a big English test.,영어 큰 시험이 있어서 긴장했었어.,G0105,감각동사 / 원인의 접속사,look + ADJ / because절,중,16-18,I was nervous because I | had a big English test.,영어 큰 | 시험이 있어서 긴장했었어.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-38,Vocabulary,"But it’s over now, so I feel great!","하지만 이제 다 끝났어, 그래서 기분이 정말 좋아!",G0105,감각동사 / 원인의 접속사,look + ADJ / because절,중,16-18,"But it’s over now, | so I feel great!","하지만 이제 다 끝났어, | 그래서 기분이 정말 좋아!",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-039,Extra/Extracted,Listen and Answer +Question   What high school does Sora want to go to?,듣고 답하기 +질문 소라가 가고 싶은 고등학교는 어디인가요?,,to부정사 / 의문사 구문,to + V / Wh-word,중,11,Listen and Answer +Question   What | high school does Sora want to go to?,듣고 답하기 +질문 소라가 | 가고 싶은 고등학교는 어디인가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-040,Extra/Extracted,Dialog 1 Script 1.1 +Question   What do Sora and Oliver say?,Dialog 1 Script 1.1 +질문 소라와 올리버는 뭐라고 말하나요?,,의문사 구문 / 비교급,Wh-word / Comparative,중,11,Dialog 1 Script 1.1 +Question  |  What do Sora and Oliver say?,Dialog 1 Script 1.1 | +질문 소라와 올리버는 뭐라고 말하나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-041,Extra/Extracted,Dialog 2 Script 1.2 I agree with you.,대화 상자 2 스크립트 1.2 나는 당신의 의견에 동의합니다.,,일반 문장,-,중,11,Dialog 2 Script 1.2 | I agree with you.,대화 상자 2 스크립트 | 1.2 나는 당신의 의견에 동의합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-042,Extra/Extracted,We should do something to (get over stress / prepare for high school).,우리는 (스트레스를 극복하기 위해/고등학교 준비를 하기 위해) 뭔가를 해야 합니다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,11,We should do something to (get | over stress / prepare for high school).,우리는 (스트레스를 극복하기 위해/고등학교 준비를 | 하기 위해) 뭔가를 해야 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-043,Extra/Extracted,׮1 Listen again and complete.׮3 A phone case and a(n) in one!,׮1 다시 듣고 완성해보세요. ׮3 휴대폰 케이스와 a(n)이 하나로!,,일반 문장,-,중,12,׮1 Listen again and complete.׮3 A | phone case and a(n) in one!,׮1 다시 듣고 완성해보세요. | ׮3 휴대폰 케이스와 a(n)이 하나로!,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-044,Extra/Extracted,I didn’t know you didn’t like the plan.,당신이 그 계획을 좋아하지 않는지 몰랐어요.,,일반 문장,-,중,12,I didn’t know you | didn’t like the plan.,당신이 그 계획을 | 좋아하지 않는지 몰랐어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-045,Extra/Extracted,Script 1.4 All Ears Script 1.3 Listen and say.׮ They visited the store to buy a(n) gift for their 12Lesson 1 What Matters to You?,스크립트 1.4 모든 귀 스크립트 1.3 듣고 말하세요. ׮ 그들은 선물을 사러 가게를 방문했습니다. 12 제 1과 당신에게 중요한 것은 무엇입니까?,,to부정사 / 의문사 구문,to + V / Wh-word,중,10,Script 1.4 All Ears Script 1.3 Listen and say.׮ They visited the | store to buy a(n) gift for their 12Lesson 1 What Matters to You?,스크립트 1.4 모든 귀 스크립트 1.3 듣고 말하세요. ׮ 그들은 | 선물을 사러 가게를 방문했습니다. 12 제 1과 당신에게 중요한 것은 무엇입니까?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L01-046,Extra/Extracted,B You’re going to the zoo?,B 동물원에 갈 거야?,,to부정사 / 현재분사/동명사,to + V / V-ing,중,13,B You’re going | to the zoo?,B 동물원에 | 갈 거야?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-047,Extra/Extracted,A I’m really worried I can’t find my student card.,A 학생증을 찾을 수 없어서 정말 걱정이에요.,,조동사,Modal + V,중,13,A I’m really worried I | can’t find my student card.,A 학생증을 찾을 | 수 없어서 정말 걱정이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-048,Extra/Extracted,B You can make another one.,B 하나 더 만들어도 돼.,,조동사 / 비교급,Modal + V / Comparative,중,13,B You can | make another one.,B 하나 | 더 만들어도 돼.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-049,Extra/Extracted,Don’t take it so hard.,너무 힘들게 받아들이지 마세요.,,일반 문장,-,중,13,Don’t take | it so hard.,너무 힘들게 | 받아들이지 마세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-050,Extra/Extracted,I’m Glad I Can Wear My New Raincoat Get ready.,새 비옷을 입을 수 있어서 기뻐요 준비하세요.,,조동사,Modal + V,중,13,I’m Glad I Can Wear | My New Raincoat Get ready.,새 비옷을 입을 | 수 있어서 기뻐요 준비하세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-051,Extra/Extracted,՜ Talk in pairs.׮2 Did you hear the weather report?,Ҝ 둘씩 짝을 지어 대화하세요. ׮2 일기 예보를 들었나요?,,비교급 / 지각동사,Comparative / see/hear + O + V(ing),중,13,՜ Talk in pairs.׮2 Did | you hear the weather report?,Ҝ 둘씩 짝을 지어 | 대화하세요. ׮2 일기 예보를 들었나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-052,Extra/Extracted,It's going to rain all day long.,하루 종일 비가 내릴 예정입니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,13,It's going to | rain all day long.,하루 종일 | 비가 내릴 예정입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-053,Extra/Extracted,wear my new raincoat play soccer sell my umbrellas walk my dog Rap Time 4QFBLCommunicate: 14   Lesson 1 What Matters to You?,새 비옷 입기 축구하기 우산 팔기 강아지 산책시키기 랩 타임 4QFBL소통하기: 14 제 1과 당신에게 무엇이 중요합니까?,,to부정사 / 의문사 구문,to + V / Wh-word,중,10,wear my new raincoat play soccer sell my umbrellas walk my dog | Rap Time 4QFBLCommunicate: 14   Lesson 1 What Matters to You?,새 비옷 입기 축구하기 우산 팔기 강아지 산책시키기 | 랩 타임 4QFBL소통하기: 14 제 1과 당신에게 무엇이 중요합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-054,Extra/Extracted,׮1 A That man looks just like Ben.,׮1 A 저 남자는 벤과 꼭 닮았어요.,,접속사/관계대명사 that,that + S + V / N + that,중,14,׮1 A That man | looks just like Ben.,׮1 A 저 | 남자는 벤과 꼭 닮았어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-055,Extra/Extracted,A I think I have time to eat a snack.,A 간식을 먹을 시간이 있는 것 같아요.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,14,A I think I have | time to eat a snack.,A 간식을 먹을 | 시간이 있는 것 같아요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-056,Extra/Extracted,You must hurry to go back.,서둘러 돌아가야 합니다.,,to부정사 / 조동사,to + V / Modal + V,중,14,You must hurry | to go back.,서둘러 | 돌아가야 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-057,Extra/Extracted,Talk in groups.׮2 I think the most boring day of the week is Monday.,그룹별로 이야기를 나누세요. ׮2 일주일 중 가장 지루한 날은 월요일인 것 같아요.,,현재분사/동명사 / 최상급,V-ing / Superlative,중,14,Talk in groups.׮2 I think the most | boring day of the week is Monday.,그룹별로 이야기를 나누세요. ׮2 일주일 중 | 가장 지루한 날은 월요일인 것 같아요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-058,Extra/Extracted,We have all the difficult subjects on Thursday.,목요일에는 어려운 과목이 다 있어요.,,사역동사,make/have/let + O + V,중,14,We have all the | difficult subjects on Thursday.,목요일에는 어려운 | 과목이 다 있어요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L01-059,Extra/Extracted,Teens should sleep hours a day.,십대들은 하루에 몇 시간씩 자야 합니다.,,조동사,Modal + V,중,14,Teens should sleep | hours a day.,십대들은 하루에 몇 | 시간씩 자야 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-060,Extra/Extracted,Teens should not too much.,십대는 너무 많이해서는 안됩니다.,,조동사,Modal + V,중,14,Teens should | not too much.,십대는 너무 | 많이해서는 안됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-061,Extra/Extracted,The most boring day of the week is The most popular K-pop star is .,일주일 중 가장 지루한 날은 가장 인기 있는 K팝 스타이다.,,현재분사/동명사 / 최상급,V-ing / Superlative,중,14,The most boring day of the week | is The most popular K-pop star is .,일주일 중 가장 지루한 날은 | 가장 인기 있는 K팝 스타이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-062,Extra/Extracted,Parents should give us won a week for allowance.,부모님은 우리에게 용돈으로 일주일에 만원을 주셔야 합니다.,,조동사,Modal + V,중,14,Parents should give us | won a week for allowance.,부모님은 우리에게 용돈으로 | 일주일에 만원을 주셔야 합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-063,Extra/Extracted,Thursday is the most boring.,목요일이 가장 지루해요.,,현재분사/동명사 / 최상급,V-ing / Superlative,중,14,Thursday is | the most boring.,목요일이 | 가장 지루해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-064,Extra/Extracted,"We think the greatest inventions are cell phones, clocks, and cars.","우리는 최고의 발명품이 휴대폰, 시계, 자동차라고 생각합니다.",,최상급,Superlative,중,15,"We think the greatest inventions | are cell phones, clocks, and cars.","우리는 최고의 발명품이 | 휴대폰, 시계, 자동차라고 생각합니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-065,Extra/Extracted,"Cell phones help us talk to friends, take pictures, and do many other things.","휴대폰은 우리가 친구들과 이야기하고, 사진을 찍고, 그 외 많은 일을 하는 데 도움이 됩니다.",,to부정사 / 비교급,to + V / Comparative,중,15,"Cell phones help us talk to friends, | take pictures, and do many other things.","휴대폰은 우리가 친구들과 이야기하고, 사진을 찍고, 그 | 외 많은 일을 하는 데 도움이 됩니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-066,Extra/Extracted,Present and share.׮ Step Think and talk.׮Step What is the greatest invention in history?,발표하고 공유하세요. ׮ 단계 생각하고 이야기하세요. ׮단계 역사상 가장 위대한 발명품은 무엇인가요?,,의문사 구문 / 최상급,Wh-word / Superlative,중,15,Present and share.׮ Step Think and talk.׮Step | What is the greatest invention in history?,발표하고 공유하세요. ׮ 단계 생각하고 이야기하세요. | ׮단계 역사상 가장 위대한 발명품은 무엇인가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-067,Extra/Extracted,We can’t tell the time without it.,그것 없이는 시간을 알 수 없습니다.,,조동사,Modal + V,중,15,We can’t tell | the time without it.,그것 없이는 시간을 | 알 수 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-068,Extra/Extracted,I don’t really agree with you.,나는 정말로 당신의 의견에 동의하지 않습니다.,,일반 문장,-,중,15,I don’t really | agree with you.,나는 정말로 당신의 | 의견에 동의하지 않습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-069,Extra/Extracted,I think the cell phone is the greatest invention.,나는 휴대폰이 최고의 발명품이라고 생각한다.,,최상급,Superlative,중,15,I think the cell | phone is the greatest invention.,나는 휴대폰이 | 최고의 발명품이라고 생각한다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-070,Extra/Extracted,"With it, we can talk to friends, ....",그것으로 우리는 친구들과 이야기를 나눌 수 있습니다 ....,,to부정사 / 조동사,to + V / Modal + V,중,15,"With it, we can | talk to friends, ....",그것으로 우리는 친구들과 이야기를 | 나눌 수 있습니다 ....,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-071,Extra/Extracted,Listen and match.׮Step Script 1.5 16   Lesson 1 What Matters to You?,듣고 연결하십시오. ׮Step Script 1.5 16 제 1과 무엇이 당신에게 중요합니까?,,to부정사 / 의문사 구문,to + V / Wh-word,중,10,Listen and match.׮Step Script 1.5 16  |  Lesson 1 What Matters to You?,듣고 연결하십시오. ׮Step Script 1.5 | 16 제 1과 무엇이 당신에게 중요합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-072,Extra/Extracted,"His name was Antonio, and he went to different places to support his family by trading.","그의 이름은 안토니오(Antonio)였고, 장사로 가족을 부양하기 위해 여러 곳으로 갔습니다.",,to부정사 / 현재분사/동명사,to + V / V-ing,중,17,"His name was Antonio, and he went to | different places to support his family by trading.","그의 이름은 안토니오(Antonio)였고, 장사로 가족을 | 부양하기 위해 여러 곳으로 갔습니다.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L01-073,Extra/Extracted,"One day, he filled his ship with goods and visited a faraway island.",어느 날 그는 배에 물건을 가득 채우고 머나먼 섬을 방문했습니다.,,일반 문장,-,중,17,"One day, he filled his ship | with goods and visited a faraway island.",어느 날 그는 배에 물건을 | 가득 채우고 머나먼 섬을 방문했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-074,Extra/Extracted,Th  ere he traded tools for spices and books for nuts.,"그곳에서 그는 도구를 향신료로, 책을 견과류로 교환했습니다.",,일반 문장,-,중,,Th  ere he traded tools | for spices and books for nuts.,"그곳에서 그는 도구를 | 향신료로, 책을 견과류로 교환했습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-075,Extra/Extracted,"One night, Antonio had dinner with the island’s queen at her palace.","어느 날 밤, 안토니오는 섬의 여왕과 함께 그녀의 궁전에서 저녁 식사를 했습니다.",,비교급,Comparative,중,17,"One night, Antonio had dinner with | the island’s queen at her palace.","어느 날 밤, 안토니오는 섬의 여왕과 | 함께 그녀의 궁전에서 저녁 식사를 했습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-076,Extra/Extracted,"When dinner was served, rats appeared, and some servants chased them away with sticks.","저녁 식사가 나오자 쥐들이 나타났고, 일부 하인들은 막대기를 들고 쥐들을 쫓아냈습니다.",,시간의 접속사 / 수동태,When/While + S + V / be + p.p.,중,17,"When dinner was served, rats appeared, and | some servants chased them away with sticks.","저녁 식사가 나오자 쥐들이 나타났고, | 일부 하인들은 막대기를 들고 쥐들을 쫓아냈습니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L01-077,Extra/Extracted,"He asked, “ Are there no cats on this island?” Th  e queen looked puzzled.",그는 “이 섬에는 고양이가 없나요?”라고 물었다. 여왕은 어리둥절한 표정을 지었습니다.,,일반 문장,-,중,,"He asked, “ Are there no cats on | this island?” Th  e queen looked puzzled.",그는 “이 섬에는 고양이가 없나요?”라고 | 물었다. 여왕은 어리둥절한 표정을 지었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-078,Extra/Extracted,“What is a cat?” she asked.,“고양이란 무엇인가요?” 그녀가 물었다.,,의문사 구문,Wh-word,중,18,“What is a | cat?” she asked.,“고양이란 무엇인가요?” | 그녀가 물었다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-079,Extra/Extracted,” He brought two cats from his ship and let them run free.,” 그는 배에서 고양이 두 마리를 데리고 와서 자유롭게 뛰게 했습니다.,,사역동사,make/have/let + O + V,중,,” He brought two cats from | his ship and let them run free.,” 그는 배에서 고양이 두 | 마리를 데리고 와서 자유롭게 뛰게 했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L01-080,Extra/Extracted,“What amazing animals!” cried the queen when she saw all the rats run away.,“정말 놀라운 동물이네요!” 여왕은 쥐들이 모두 도망가는 것을 보고 소리쳤어요.,,시간의 접속사 / 의문사 구문,When/While + S + V / Wh-word,중,23,“What amazing animals!” cried the queen when | she saw all the rats run away.,“정말 놀라운 동물이네요!” 여왕은 쥐들이 | 모두 도망가는 것을 보고 소리쳤어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
